condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,34,34,0,34,381452.375,-0.443,0.041,0.091,0.891,0,0,1773,317,327,0,969,0,27,0.000,0,164,0,2.182,0.427,-2.063,0.438,0.563,-0.129,0.164,1.020,-0.277,-0.324,0.305,0.000,0.000,0.000,0.000,3,NULL,NULL,1169.000,2,0,1,7,255,1169,300,0,0
pre_stim,34,34,0,34,381457.374,-0.443,0.041,0.091,0.891,0,0,1774,307,327,0,971,0,27,0.000,0,164,0,1.231,0.334,0.000,0.500,-1.125,-0.102,0.082,0.953,0.180,0.281,-0.395,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,34,34,0,34,381462.375,-0.443,0.041,0.091,0.891,0,0,1779,319,327,0,969,0,27,0.000,0,164,0,1.826,0.246,-1.688,0.125,0.688,-0.129,0.145,1.012,-0.133,-0.207,0.246,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,34,34,0,34,381467.376,-0.443,0.041,0.091,0.891,0,0,1775,318,325,0,971,0,27,0.000,0,164,0,1.487,0.185,-0.563,0.875,-1.063,-0.105,0.098,0.969,0.086,0.164,-0.238,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,35,35,0,35,381472.375,-0.443,0.041,0.091,0.891,0,0,1778,317,325,0,971,0,27,0.000,0,164,0,1.279,0.153,-1.188,0.188,0.438,-0.121,0.133,1.000,-0.117,-0.098,0.133,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,35,35,0,35,381477.376,-0.443,0.041,0.091,0.891,0,0,1769,319,319,0,965,0,27,0.000,0,164,0,1.761,0.122,-1.250,0.813,-0.938,-0.117,0.102,0.980,0.086,0.086,-0.117,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,37,37,0,37,381482.375,-0.443,0.041,0.091,0.891,0,0,1779,325,325,0,967,0,27,0.000,0,164,0,0.690,0.094,-0.438,0.500,0.188,-0.117,0.129,0.992,-0.070,-0.063,0.031,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,37,37,0,37,381487.376,-0.443,0.041,0.090,0.891,0,0,1765,325,325,0,973,0,27,0.000,0,164,0,2.082,0.020,-1.938,0.625,-0.438,-0.117,0.117,0.992,0.016,0.012,0.027,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,39,39,0,39,381492.374,-0.443,0.041,0.090,0.891,0,0,1779,323,326,0,971,0,27,0.000,0,164,0,0.715,0.020,0.188,0.688,-0.063,-0.105,0.105,0.980,0.016,0.012,0.027,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,39,39,0,39,381497.375,-0.443,0.041,0.090,0.891,0,0,1780,323,326,0,973,0,27,0.000,0,164,0,2.860,0.037,-2.375,0.688,-1.438,-0.148,0.129,1.000,0.035,0.012,0.027,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
pre_stim,99,99,0,99,381502.375,-0.443,0.041,0.090,0.891,0,0,1775,325,326,0,973,0,27,0.000,0,164,0,1.962,0.156,0.125,0.563,1.875,-0.082,0.117,0.988,0.035,0.152,-0.066,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1169,300,0,0
