condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,23,23,0,23,379354.455,-0.347,0.020,0.084,-0.934,1845,71,1703,2531,2071,1351,1572,2092,37,0.000,1,199,1,2.378,0.141,1.125,-0.625,-2.000,-0.098,-0.160,0.977,0.000,-0.141,0.012,0.000,0.000,0.387,0.543,2,NULL,NULL,1125.000,2,0,2,7,255,1125,200,0,0
pre_stim,23,23,0,23,379359.454,-0.347,0.021,0.083,-0.934,1831,52,1718,2527,2063,1335,1553,2083,37,0.000,1,199,1,9.228,0.059,8.625,-2.125,-2.500,-0.094,-0.191,0.992,0.000,0.059,0.012,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,23,23,0,23,379364.455,-0.347,0.020,0.083,-0.934,1805,53,1715,2519,2063,1323,1545,2077,37,0.000,1,199,1,1.156,0.121,-0.188,-0.188,-1.125,-0.086,-0.199,0.961,-0.105,0.059,-0.105,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,23,23,0,23,379369.454,-0.347,0.020,0.083,-0.934,1784,45,1707,2509,2055,1309,1532,2075,37,0.000,1,199,1,8.630,0.121,8.250,-2.438,0.688,-0.090,-0.172,0.984,-0.105,0.059,-0.008,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,60,60,0,60,379374.455,-0.347,0.021,0.083,-0.934,1763,47,1700,2502,2045,1299,1523,2073,37,0.000,1,199,1,2.302,0.130,2.250,-0.375,0.313,-0.113,-0.180,0.965,-0.020,0.129,-0.141,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,60,60,0,60,379379.454,-0.347,0.021,0.083,-0.934,1752,39,1686,2487,2038,1289,1517,2072,37,0.000,1,199,1,7.791,0.113,7.063,-2.063,-2.563,-0.098,-0.168,1.012,0.063,-0.094,-0.008,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,60,60,0,60,379384.455,-0.347,0.020,0.083,-0.934,1721,31,1673,2477,2035,1277,1511,2069,37,0.000,1,199,1,0.793,0.072,0.063,-0.750,0.250,-0.086,-0.188,0.973,0.063,0.035,-0.082,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,60,60,0,60,379389.454,-0.347,0.020,0.082,-0.934,1707,33,1663,2473,2025,1263,1503,2067,37,0.000,1,199,1,5.150,0.075,4.750,-1.375,-1.438,-0.090,-0.172,0.977,-0.027,-0.070,-0.055,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,60,60,0,60,379394.455,-0.347,0.020,0.082,-0.934,1691,33,1655,2471,2020,1255,1495,2065,37,0.000,1,199,1,4.999,0.142,3.000,-1.688,3.625,-0.086,-0.184,0.973,-0.141,0.020,-0.082,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,60,60,0,60,379399.453,-0.347,0.020,0.082,-0.934,1685,28,1651,2460,2018,1251,1485,2065,37,0.000,1,199,1,4.960,0.034,4.813,-1.188,-0.188,-0.102,-0.180,0.988,-0.027,0.020,-0.055,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,60,60,0,60,379404.455,-0.347,0.020,0.082,-0.934,1671,26,1643,2457,2014,1234,1484,2059,37,0.000,1,199,1,4.201,0.040,2.813,-1.688,2.625,-0.086,-0.164,0.980,-0.035,0.020,-0.066,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,60,60,0,60,379409.453,-0.347,0.020,0.082,-0.934,1653,16,1639,2453,2007,1229,1481,2057,37,0.000,1,199,1,4.066,0.055,3.313,-1.250,2.000,-0.113,-0.172,0.980,0.008,0.055,0.008,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,83,83,0,83,379414.455,-0.347,0.021,0.082,-0.934,1646,17,1627,2443,2007,1223,1483,2053,37,0.000,1,199,1,3.714,0.066,3.063,-0.813,-1.938,-0.102,-0.168,0.977,0.066,0.000,-0.047,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,83,83,0,83,379419.453,-0.347,0.020,0.082,-0.934,1638,12,1625,2444,2007,1221,1480,2054,37,0.000,1,199,1,3.256,0.066,2.813,-1.250,1.063,-0.074,-0.184,0.977,0.066,0.000,-0.047,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,83,83,0,83,379424.455,-0.347,0.020,0.081,-0.934,1629,9,1627,2444,2007,1215,1477,2056,37,0.000,1,199,1,3.857,0.062,3.313,-1.125,1.625,-0.090,-0.164,0.988,0.020,-0.059,-0.047,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,83,83,0,83,379429.453,-0.347,0.020,0.081,-0.934,1623,10,1625,2441,2005,1215,1479,2055,37,0.000,1,199,1,2.957,0.107,1.438,-1.375,2.188,-0.098,-0.164,1.000,0.020,-0.105,0.016,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,83,83,0,83,379434.455,-0.347,0.020,0.081,-0.934,1619,11,1624,2439,2005,1213,1477,2055,37,0.000,1,199,1,2.590,0.125,-0.938,-0.875,2.250,-0.113,-0.168,0.988,0.066,-0.105,0.055,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,83,83,0,83,379439.454,-0.347,0.020,0.081,-0.934,1609,11,1625,2439,2007,1219,1481,2058,37,0.000,1,199,1,1.194,0.103,-0.313,-0.875,-0.750,-0.094,-0.160,0.969,0.066,-0.078,0.055,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,113,113,0,113,379444.455,-0.347,0.020,0.081,-0.934,1613,11,1627,2440,2006,1215,1481,2059,37,0.000,1,199,1,2.096,0.065,1.875,-0.750,0.563,-0.086,-0.176,0.973,0.063,-0.020,-0.113,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,113,113,0,113,379449.454,-0.347,0.020,0.081,-0.934,1613,13,1629,2441,2004,1213,1481,2057,37,0.000,1,199,1,2.205,0.044,1.625,-0.813,1.250,-0.098,-0.180,0.992,-0.039,-0.020,-0.113,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,113,113,0,113,379454.455,-0.347,0.020,0.081,-0.934,1615,18,1629,2441,2004,1212,1483,2058,37,0.000,1,199,1,0.586,0.044,-0.375,-0.250,-0.375,-0.105,-0.160,0.984,-0.039,-0.020,0.016,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,113,113,0,113,379459.454,-0.347,0.020,0.081,-0.934,1621,24,1634,2443,2008,1225,1485,2059,37,0.000,1,199,1,1.967,0.049,-0.563,-0.188,-1.875,-0.090,-0.164,0.973,-0.016,-0.047,0.016,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,113,113,0,113,379464.455,-0.347,0.020,0.081,-0.934,1625,27,1635,2443,2008,1222,1487,2063,37,0.000,1,199,1,0.512,0.049,-0.438,-0.188,-0.188,-0.074,-0.188,0.980,-0.016,-0.047,-0.012,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,113,113,0,113,379469.454,-0.347,0.020,0.081,-0.934,1635,28,1636,2447,2009,1221,1487,2059,37,0.000,1,199,1,3.653,0.166,-1.625,-0.375,3.250,-0.086,-0.188,0.984,-0.164,-0.027,-0.012,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,158,158,0,158,379474.455,-0.347,0.020,0.081,-0.934,1641,27,1639,2449,2009,1230,1491,2063,37,0.000,1,199,1,2.922,0.172,-2.188,0.000,1.938,-0.117,-0.176,0.969,-0.164,0.051,-0.012,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,158,158,0,158,379479.453,-0.347,0.020,0.081,-0.934,1643,29,1643,2443,2008,1236,1493,2063,37,0.000,1,199,1,0.978,0.137,-0.625,0.063,-0.750,-0.105,-0.180,0.965,0.004,0.137,-0.094,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,158,158,0,158,379484.455,-0.347,0.020,0.081,-0.934,1647,30,1651,2452,2013,1241,1493,2065,37,0.000,1,199,1,0.455,0.137,-0.250,-0.063,-0.375,-0.090,-0.180,0.992,0.004,0.137,-0.094,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,158,158,0,158,379489.453,-0.347,0.020,0.082,-0.934,1659,31,1653,2453,2017,1245,1495,2072,37,0.000,1,199,1,2.716,0.024,-2.625,0.125,0.688,-0.094,-0.168,0.996,0.004,-0.023,0.086,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,158,158,0,158,379494.455,-0.347,0.020,0.082,-0.934,1669,36,1657,2456,2023,1253,1501,2067,37,0.000,1,199,1,3.900,0.026,-3.813,0.125,0.813,-0.102,-0.172,0.977,0.012,-0.023,0.086,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,158,158,0,158,379499.453,-0.347,0.020,0.082,-0.934,1677,36,1667,2456,2023,1258,1507,2075,37,0.000,1,199,1,2.887,0.023,-2.875,0.188,-0.188,-0.105,-0.184,0.973,0.012,0.020,-0.047,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,179,179,0,179,379504.455,-0.347,0.020,0.082,-0.934,1677,27,1676,2457,2028,1261,1509,2080,37,0.000,1,199,1,2.339,0.063,-2.250,0.125,-0.625,-0.098,-0.184,0.980,-0.004,0.063,-0.047,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,179,179,0,179,379509.453,-0.347,0.020,0.082,-0.934,1689,40,1685,2462,2031,1270,1511,2079,37,0.000,1,199,1,3.089,0.065,-3.063,0.313,-0.250,-0.094,-0.176,0.988,-0.020,0.063,0.012,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,179,179,0,179,379514.455,-0.347,0.020,0.082,-0.934,1699,40,1687,2463,2037,1274,1513,2085,37,0.000,1,199,1,4.032,0.025,-4.000,0.438,-0.250,-0.098,-0.172,0.984,-0.020,-0.016,0.012,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,179,179,0,179,379519.454,-0.347,0.020,0.082,-0.934,1705,41,1691,2467,2039,1284,1515,2087,37,0.000,1,199,1,3.641,0.025,-3.563,0.500,-0.563,-0.094,-0.180,0.973,-0.020,-0.016,0.000,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
pre_stim,179,179,0,179,379524.455,-0.347,0.020,0.083,-0.934,1708,43,1693,2463,2041,1286,1515,2085,37,0.000,1,199,1,2.776,0.068,-2.750,0.375,-0.063,-0.090,-0.180,0.980,-0.066,-0.016,-0.016,0.000,0.000,0.387,0.543,2,NULL,NULL,,2,0,2,7,255,1125,200,0,0
