condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,1,1,0,1,856362.421,0.984,0.047,-0.130,0.112,3069,1946,2657,2877,855,3128,2190,2680,43,0.134,1,338,1,15.079,0.252,7.188,-12.375,-4.750,-0.281,-0.098,0.977,-0.223,0.117,0.184,0.146,0.198,0.140,0.413,2,NULL,NULL,1106.000,2,0,2,7,255,1106,200,0,0
pre_stim,1,1,0,1,856367.422,0.984,0.046,-0.130,0.112,3055,1951,2720,2839,951,3128,2255,2735,43,0.134,1,338,1,15.286,0.224,6.500,-13.125,-4.375,-0.273,-0.129,1.004,-0.223,0.027,0.293,0.116,0.136,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
pre_stim,16,16,0,16,856372.421,0.984,0.046,-0.129,0.113,2999,1955,2779,2772,1039,3133,2304,2771,43,0.134,1,338,1,15.840,0.288,8.563,-12.875,-3.438,-0.250,-0.133,1.020,-0.215,-0.191,0.461,0.084,0.074,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
pre_stim,16,16,0,16,856377.422,0.984,0.046,-0.129,0.113,2957,1959,2837,2711,1115,3134,2380,2811,43,0.134,1,338,1,16.676,0.280,11.563,-11.938,-1.375,-0.250,-0.160,1.020,-0.063,-0.273,0.539,0.098,0.056,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
pre_stim,23,23,0,23,856382.421,0.984,0.045,-0.128,0.113,2879,1965,2893,2615,1221,3116,2445,2841,43,0.134,1,338,1,18.900,0.280,14.813,-11.625,-1.625,-0.281,-0.098,0.996,-0.063,-0.273,0.539,0.116,0.046,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
pre_stim,23,23,0,23,856387.422,0.984,0.045,-0.128,0.113,2803,1967,2928,2521,1327,3143,2505,2871,43,0.134,1,338,1,18.803,0.403,13.875,-12.250,3.313,-0.273,-0.137,0.996,-0.289,-0.281,0.379,0.136,0.036,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
pre_stim,55,55,0,55,856392.421,0.984,0.044,-0.127,0.113,2717,1961,2973,2404,1448,3125,2584,2891,43,0.134,1,338,1,21.565,0.336,17.688,-11.438,4.625,-0.289,-0.090,1.008,-0.309,0.133,0.379,0.142,0.034,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
pre_stim,55,55,0,55,856397.422,0.985,0.043,-0.126,0.112,2643,1952,3020,2293,1592,3131,2647,2927,43,0.134,1,338,1,23.118,0.342,18.000,-12.938,6.563,-0.270,-0.117,0.992,-0.309,-0.148,0.379,0.144,0.038,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
pre_stim,55,55,0,55,856402.420,0.985,0.042,-0.126,0.112,2503,1950,3064,2139,1694,3139,2687,2964,43,0.134,1,338,1,26.968,0.395,22.125,-13.438,7.563,-0.348,-0.086,1.031,-0.352,0.180,0.496,0.148,0.040,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
pre_stim,55,55,0,55,856407.422,0.985,0.041,-0.125,0.112,2281,1931,3099,1931,1783,3119,2741,2989,43,0.134,1,338,1,33.404,0.849,23.875,-15.688,17.313,-0.328,-0.141,1.012,-0.836,-0.148,0.676,0.146,0.036,0.140,0.413,2,NULL,NULL,,2,0,2,7,255,1106,200,0,0
