condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,22,22,0,620491.821,0.660,-0.041,-0.041,0.749,565,0,0,887,0,324,0,269,70,0.006,131,0,0.925,0.094,-0.420,0.200,0.800,-0.176,0.026,0.979,0.092,-0.018,-0.064,0.000,0.000,0.013,0.003,2,NULL,NULL,1014.000,4,0,0,7,255,,0,0,0
stim,23,23,0,620496.822,0.659,-0.041,-0.042,0.750,573,0,0,893,0,329,0,275,70,0.006,131,0,4.564,0.097,-3.040,2.100,-2.680,-0.167,0.000,0.989,0.092,-0.032,-0.008,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,23,23,0,620501.821,0.659,-0.041,-0.041,0.749,573,0,0,893,0,320,0,276,70,0.006,131,0,2.824,0.097,-1.940,-1.020,1.780,-0.153,0.054,1.002,0.092,-0.032,-0.008,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,23,23,0,620506.821,0.659,-0.041,-0.041,0.750,569,0,0,887,0,329,0,275,70,0.006,131,0,3.340,0.173,-1.580,2.040,-2.120,-0.184,-0.013,0.973,-0.170,-0.032,-0.008,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,23,23,0,620511.822,0.659,-0.041,-0.041,0.750,571,0,0,889,0,328,0,273,70,0.006,131,0,3.238,0.399,-3.100,-0.160,0.920,-0.146,0.053,1.005,0.314,-0.246,0.094,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,23,23,0,620516.821,0.659,-0.041,-0.041,0.750,569,0,0,889,0,327,0,269,70,0.006,131,0,1.858,0.252,-0.780,1.120,-1.260,-0.185,-0.004,0.978,-0.186,0.170,-0.084,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,34,34,0,620521.821,0.659,-0.041,-0.041,0.750,569,0,0,887,0,329,0,264,70,0.006,131,0,3.578,0.325,-3.460,0.760,0.500,-0.150,0.041,0.998,0.206,-0.252,0.048,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,34,34,0,620526.821,0.659,-0.041,-0.041,0.750,579,0,0,895,0,335,0,277,70,0.006,131,0,1.677,0.132,-0.780,0.640,-1.340,-0.181,0.007,0.985,-0.084,0.102,-0.022,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,34,34,0,620531.821,0.659,-0.041,-0.041,0.750,569,0,0,883,0,329,0,269,70,0.006,131,0,3.547,0.216,-3.340,0.760,0.920,-0.156,0.032,0.992,0.128,-0.174,0.002,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,34,34,0,620536.821,0.659,-0.041,-0.041,0.750,571,0,0,887,0,334,0,272,70,0.006,131,0,2.116,0.056,-0.780,0.580,-1.880,-0.176,0.013,0.987,-0.034,0.044,-0.008,0.000,0.000,0.013,0.003,2,NULL,NULL,,4,0,0,7,255,,0,0,0
