condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,988975.389,-0.587,0.059,0.049,0.806,0,0,0,0,0,0,0,0,26,0.000,1,478,0,203.155,2.190,-108.938,167.313,37.563,0.070,-0.039,1.484,0.668,2.086,4.590,0.000,0.000,0.769,0.543,0,NULL,NULL,1339.000,2,0,3,7,255,1339,150,0,0
pre_stim,0,0,0,0,988980.403,-0.586,0.050,0.050,0.807,0,0,0,0,0,0,0,0,26,0.000,1,478,0,203.659,3.192,-109.313,166.750,41.500,0.172,-0.035,1.445,0.652,3.125,4.578,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,5,5,0,5,988985.386,-0.584,0.042,0.050,0.809,0,0,0,0,0,0,0,0,26,0.000,1,478,0,201.346,2.546,-107.125,166.813,35.188,0.090,-0.039,1.477,0.184,2.539,4.441,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,5,5,0,5,988990.400,-0.583,0.034,0.050,0.810,0,0,0,0,0,0,0,0,26,0.000,1,478,0,200.625,3.126,-106.500,166.250,35.625,0.148,-0.039,1.402,0.090,3.125,4.098,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,6,6,0,6,988995.393,-0.582,0.025,0.051,0.811,0,0,0,0,0,0,0,0,26,0.000,1,478,0,199.777,3.150,-109.625,164.250,30.250,0.180,-0.027,1.473,-0.191,3.145,4.258,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,6,6,0,6,989000.394,-0.581,0.017,0.051,0.812,0,0,0,0,0,0,0,0,26,0.000,1,478,0,197.577,3.587,-107.875,163.563,25.438,0.156,-0.035,1.441,-0.605,3.535,3.918,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,6,6,0,6,989005.386,-0.580,0.009,0.051,0.813,0,0,0,0,0,0,0,0,26,0.000,1,478,0,197.242,3.662,-109.000,163.000,21.313,0.266,-0.051,1.453,-0.621,3.609,3.918,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,6,6,0,6,989010.393,-0.579,0.000,0.051,0.814,0,0,0,0,0,0,0,0,26,0.000,1,478,0,196.202,4.565,-111.750,160.625,14.375,0.223,-0.020,1.504,-1.055,4.441,3.918,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,25,25,0,25,989015.410,-0.578,-0.008,0.052,0.814,0,0,0,0,0,0,0,0,26,0.000,1,478,0,194.016,4.845,-106.563,161.938,7.938,0.273,-0.098,1.508,-1.066,4.727,4.234,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,25,25,0,25,989020.423,-0.578,-0.017,0.052,0.814,0,0,0,0,0,0,0,0,26,0.000,1,478,0,192.964,5.483,-107.250,160.375,3.500,0.289,-0.063,1.547,-1.402,5.301,4.352,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,26,26,0,26,989025.397,-0.578,-0.025,0.052,0.814,0,0,0,0,0,0,0,0,26,0.000,1,478,0,190.609,5.806,-101.938,161.000,-4.438,0.309,-0.094,1.578,-1.652,5.566,4.488,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
pre_stim,26,26,0,26,989030.407,-0.578,-0.033,0.053,0.814,0,0,0,0,0,0,0,0,26,0.000,1,478,0,188.214,6.259,-96.563,161.250,-9.938,0.313,-0.090,1.508,-1.672,6.031,4.488,0.000,0.000,0.769,0.543,0,NULL,NULL,,2,0,3,7,255,1339,150,0,0
