condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,39,39,0,39,1527495.392,-0.791,0.017,0.025,0.611,2892,503,2239,2782,2361,2094,2171,2383,29,0.000,1,832,1,6.773,0.006,-5.750,-2.500,-2.563,-0.137,-0.039,0.988,0.004,0.004,-0.016,0.000,0.000,0.245,0.237,2,NULL,NULL,1339.000,2,0,1,7,255,1339,150,0,0
pre_stim,39,39,0,39,1527500.412,-0.791,0.017,0.025,0.611,2939,506,2249,2793,2363,2095,2183,2397,29,0.000,1,832,1,6.521,0.006,-5.563,-2.375,-2.438,-0.129,-0.031,0.996,0.004,0.004,0.004,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
pre_stim,41,41,0,41,1527505.386,-0.791,0.017,0.025,0.611,2940,509,2249,2793,2376,2105,2183,2392,29,0.000,1,832,1,6.090,0.039,-4.875,-2.250,-2.875,-0.133,-0.043,0.992,0.039,0.000,-0.008,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
pre_stim,41,41,0,41,1527510.411,-0.791,0.017,0.024,0.610,2935,517,2251,2790,2379,2108,2183,2391,29,0.000,1,832,1,6.111,0.009,-5.000,-2.188,-2.750,-0.133,-0.035,0.984,0.004,0.008,-0.008,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
pre_stim,43,43,0,43,1527515.411,-0.792,0.017,0.024,0.610,2937,519,2261,2791,2391,2123,2191,2405,29,0.000,1,832,1,6.398,0.009,-5.188,-2.063,-3.125,-0.129,-0.023,0.984,0.004,0.008,-0.074,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
pre_stim,43,43,0,43,1527520.388,-0.792,0.017,0.024,0.610,2953,527,2270,2802,2397,2136,2203,2419,29,0.000,1,832,1,6.582,0.098,-5.250,-2.188,-3.313,-0.133,-0.027,0.984,-0.098,0.008,-0.074,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
pre_stim,50,50,0,50,1527525.389,-0.792,0.017,0.024,0.610,2939,529,2269,2793,2401,2139,2204,2421,29,0.000,1,832,1,7.303,0.110,-5.875,-2.563,-3.500,-0.137,-0.023,0.980,-0.109,0.008,-0.074,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
pre_stim,50,50,0,50,1527530.420,-0.792,0.017,0.023,0.610,2957,537,2280,2805,2413,2157,2215,2437,29,0.000,1,832,1,8.036,0.098,-6.563,-2.813,-3.688,-0.133,-0.031,0.988,-0.098,0.008,-0.066,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
pre_stim,52,52,0,52,1527535.393,-0.792,0.016,0.023,0.610,2961,543,2279,2805,2413,2159,2219,2443,29,0.000,1,832,1,8.055,0.074,-6.688,-2.813,-3.500,-0.133,-0.039,0.992,-0.074,-0.004,-0.031,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
pre_stim,52,52,0,52,1527540.400,-0.792,0.016,0.023,0.610,2963,549,2287,2805,2430,2181,2233,2451,29,0.000,1,832,1,7.952,0.009,-6.563,-2.813,-3.500,-0.137,-0.039,0.992,-0.008,-0.004,0.004,0.000,0.000,0.245,0.237,2,NULL,NULL,,2,0,1,7,255,1339,150,0,0
