condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,52,52,0,32314.822,0.992,-0.070,0.082,-0.060,2555,801,2020,2748,1983,2300,412,2300,0,0.000,1,0,1.716,0.022,-0.340,-0.800,1.480,0.118,-0.175,0.979,-0.018,0.012,-0.032,0.000,0.000,0.000,0.000,3,NULL,NULL,944.000,0,0,0,7,255,0,250,0,0
baseline,52,52,0,32319.822,0.992,-0.070,0.082,-0.060,2565,798,2022,2761,1981,2313,412,2301,0,0.000,1,0,1.301,0.022,0.140,-0.680,1.100,0.121,-0.184,0.979,-0.018,0.012,-0.020,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,52,52,0,32324.822,0.992,-0.070,0.082,-0.060,2553,809,2028,2749,1979,2314,411,2297,0,0.000,1,0,1.258,0.032,0.400,-0.680,0.980,0.123,-0.181,0.980,0.002,-0.032,-0.012,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,52,52,0,32329.822,0.992,-0.070,0.082,-0.060,2549,812,2033,2765,1992,2311,414,2323,0,0.000,1,0,1.443,0.035,0.640,-0.680,1.100,0.125,-0.169,0.984,0.014,-0.032,0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,32334.822,0.992,-0.070,0.082,-0.060,2553,816,2027,2745,1993,2315,409,2303,0,0.000,1,0,1.556,0.081,0.280,-0.740,1.340,0.124,-0.169,0.984,0.014,0.080,0.024,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,32339.822,0.992,-0.070,0.082,-0.060,2553,819,2035,2748,1993,2317,407,2313,0,0.000,1,0,2.066,0.080,0.140,-1.040,1.780,0.122,-0.176,0.980,0.008,0.080,0.024,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,32344.822,0.992,-0.070,0.082,-0.060,2577,823,2037,2761,1982,2317,413,2315,0,0.000,1,0,2.376,0.013,0.280,-1.220,2.020,0.120,-0.180,0.980,0.004,0.012,-0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,32349.822,0.992,-0.070,0.082,-0.060,2575,830,2037,2763,1991,2332,408,2319,0,0.000,1,0,2.595,0.014,1.120,-1.520,1.780,0.121,-0.170,0.978,-0.008,0.012,-0.006,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,32354.822,0.992,-0.070,0.082,-0.060,2557,836,2039,2761,1991,2327,415,2311,0,0.000,1,0,3.605,0.063,2.580,-1.780,1.780,0.124,-0.161,0.981,-0.008,0.062,-0.020,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,32359.822,0.992,-0.071,0.082,-0.060,2571,850,2039,2751,2005,2327,413,2315,0,0.000,1,0,4.383,0.063,3.020,-1.960,2.500,0.119,-0.172,0.986,-0.008,0.062,-0.020,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,32364.822,0.992,-0.071,0.082,-0.060,2575,852,2055,2759,2000,2331,417,2323,0,0.000,1,0,3.584,0.061,2.040,-1.960,2.200,0.115,-0.180,0.982,-0.038,0.048,0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,32369.822,0.992,-0.071,0.083,-0.061,2565,861,2037,2751,1997,2325,416,2317,0,0.000,1,0,3.243,0.043,0.940,-2.500,1.840,0.125,-0.174,0.977,-0.038,0.020,0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,81,81,0,32374.822,0.992,-0.071,0.083,-0.061,2560,871,2057,2762,2006,2343,419,2334,0,0.000,1,0,5.324,0.036,2.220,-3.540,3.300,0.138,-0.163,0.980,0.030,0.020,-0.014,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,81,81,0,32379.822,0.992,-0.071,0.083,-0.061,2583,873,2053,2769,2014,2343,424,2335,0,0.000,1,0,7.829,0.060,4.780,-3.900,4.820,0.121,-0.168,0.971,0.030,0.052,-0.042,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,81,81,0,32384.822,0.992,-0.071,0.083,-0.061,2573,885,2054,2767,2016,2329,421,2342,0,0.000,1,0,7.229,0.054,5.160,-3.840,3.300,0.113,-0.189,0.961,-0.014,0.052,-0.108,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,81,81,0,32389.822,0.992,-0.071,0.083,-0.061,2579,893,2075,2767,2033,2349,425,2361,0,0.000,1,0,8.223,0.014,4.180,-5.500,4.460,0.137,-0.175,0.974,-0.014,0.000,-0.108,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,100,100,0,32394.822,0.992,-0.072,0.083,-0.062,2573,906,2063,2776,2039,2357,435,2359,0,0.000,1,0,12.267,0.062,6.800,-6.840,7.580,0.120,-0.158,0.985,-0.062,0.000,-0.054,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,100,100,0,32399.822,0.992,-0.072,0.083,-0.062,2593,921,2063,2785,2039,2359,439,2375,0,0.000,1,0,10.192,0.062,7.840,-5.060,4.100,0.098,-0.184,0.979,-0.062,0.000,-0.040,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,100,100,0,32404.822,0.992,-0.072,0.084,-0.062,2583,927,2078,2779,2063,2379,439,2374,0,0.000,1,0,7.983,0.070,3.680,-5.860,3.980,0.137,-0.179,0.983,-0.062,-0.032,0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,100,100,0,32409.822,0.992,-0.072,0.084,-0.063,2589,935,2078,2775,2041,2381,439,2375,0,0.000,1,0,11.509,0.099,5.820,-7.140,6.900,0.115,-0.171,0.978,-0.094,-0.032,-0.040,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,114,114,0,32414.822,0.992,-0.073,0.084,-0.063,2589,937,2087,2781,2052,2380,445,2390,0,0.000,1,0,8.973,0.099,6.620,-5.000,3.420,0.105,-0.192,0.987,-0.094,-0.032,0.042,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,114,114,0,32419.822,0.992,-0.073,0.084,-0.063,2602,953,2105,2789,2065,2393,447,2401,0,0.000,1,0,10.180,0.223,2.580,-3.120,9.340,0.139,-0.209,1.006,-0.094,-0.202,0.068,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,146,146,0,32424.822,0.992,-0.073,0.084,-0.064,2591,952,2110,2781,2073,2391,459,2403,0,0.000,1,0,10.017,0.277,3.740,-5.620,7.400,0.102,-0.150,0.977,-0.190,-0.202,0.068,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,146,146,0,32429.822,0.992,-0.073,0.084,-0.064,2601,971,2118,2781,2078,2405,463,2400,0,0.000,1,0,7.558,0.177,2.280,-2.440,6.780,0.115,-0.159,0.986,-0.124,0.126,0.010,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,146,146,0,32434.822,0.992,-0.073,0.084,-0.064,2586,971,2119,2784,2083,2403,469,2414,0,0.000,1,0,7.452,0.276,2.280,-6.280,3.300,0.087,-0.166,1.002,-0.246,0.126,0.010,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,146,146,0,32439.822,0.992,-0.073,0.084,-0.064,2595,973,2131,2783,2105,2424,476,2423,0,0.000,1,0,4.150,0.216,1.180,-3.840,-1.040,0.105,-0.181,0.987,-0.210,0.050,0.044,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,146,146,0,32444.821,0.992,-0.073,0.085,-0.064,2584,975,2155,2788,2109,2428,491,2443,0,0.000,1,0,4.958,0.215,0.760,-4.760,-1.160,0.124,-0.168,0.988,-0.210,0.044,0.054,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,146,146,0,32449.822,0.992,-0.073,0.085,-0.064,2601,973,2157,2789,2128,2423,508,2427,0,0.000,1,0,6.017,0.051,3.200,-5.000,-0.980,0.134,-0.175,0.988,-0.048,-0.018,0.054,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,165,165,0,32454.822,0.992,-0.074,0.085,-0.064,2583,978,2167,2782,2133,2428,511,2440,0,0.000,1,0,4.499,0.065,0.880,-4.400,0.320,0.114,-0.164,1.002,-0.048,0.044,0.080,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,165,165,0,32459.822,0.992,-0.074,0.085,-0.064,2599,989,2197,2793,2157,2429,525,2467,0,0.000,1,0,5.458,0.094,0.340,-4.520,-3.040,0.127,-0.156,0.984,-0.032,0.088,0.080,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,166,166,0,32464.822,0.992,-0.074,0.085,-0.064,2588,990,2202,2779,2169,2455,535,2467,0,0.000,1,0,5.118,0.157,0.700,-4.340,-2.620,0.147,-0.151,0.981,-0.032,0.154,0.000,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,166,166,0,32469.822,0.992,-0.074,0.086,-0.064,2583,991,2213,2776,2167,2439,544,2463,0,0.000,1,0,4.884,0.164,1.000,-4.760,0.440,0.135,-0.188,0.989,0.056,0.154,0.000,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
