condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
stim,62,62,0,1814743.394,0.834,0.056,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.626,0.054,-0.280,0.000,0.560,-0.008,-0.010,1.001,-0.024,0.048,-0.002,0.000,0.000,0.000,0.000,2,NULL,NULL,1014.000,1,0,0,7,255,,0,0,0
stim,62,62,0,1814748.395,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.286,0.025,0.280,0.060,0.000,0.000,-0.004,1.001,-0.024,0.006,-0.002,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814753.394,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.286,0.025,-0.100,-0.240,-0.120,-0.003,-0.014,1.002,-0.024,0.006,-0.002,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814758.394,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.494,0.017,0.100,0.200,0.440,-0.006,-0.007,1.001,0.016,0.006,-0.002,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814763.394,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.352,0.008,0.040,-0.180,-0.300,0.000,-0.011,1.000,0.002,-0.008,-0.002,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814768.394,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.181,0.042,-0.020,0.000,0.180,-0.010,-0.008,1.003,0.002,0.042,-0.002,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814773.394,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.236,0.030,0.220,0.060,0.060,0.004,-0.012,1.000,0.002,-0.030,-0.008,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814778.394,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.522,0.073,-0.460,-0.240,-0.060,-0.014,-0.010,1.002,-0.012,0.072,0.008,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814783.395,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,0.683,0.067,0.580,0.200,-0.300,0.012,-0.004,0.998,0.012,-0.066,-0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814788.395,0.834,0.057,0.087,0.542,0,0,0,0,0,0,0,0,69,0.000,2,0,1.624,0.110,-0.280,0.000,1.600,-0.022,-0.014,1.005,-0.042,0.102,0.008,0.000,0.000,0.000,0.000,2,NULL,NULL,,1,0,0,7,255,,0,0,0
