condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_speedInvalidReason,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,43,43,0,43,1227689.453,0.674,-0.106,0.086,-0.726,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,279.628,4.999,75.250,266.125,-41.313,-0.051,-0.020,1.637,-0.469,-4.977,5.719,2.702,2.832,1.059,1.182,0,NULL,NULL,1076.000,0,0,0,7,255,0,250,0,0
baseline,48,48,0,48,1227694.453,0.676,-0.100,0.076,-0.726,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,273.931,4.069,65.438,262.938,-40.250,0.020,0.027,1.590,-0.578,-4.027,5.719,2.708,2.840,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53,53,0,53,1227699.453,0.679,-0.093,0.066,-0.725,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,269.711,2.967,56.813,260.750,-39.063,0.027,-0.074,1.535,-0.578,-2.910,5.484,2.712,2.844,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,58,58,0,58,1227704.453,0.682,-0.087,0.057,-0.724,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,266.738,2.342,52.500,258.375,-40.438,0.043,-0.117,1.461,0.098,-2.340,5.059,2.716,2.848,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,63,1227709.453,0.684,-0.080,0.047,-0.724,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,263.971,1.712,55.500,254.813,-40.875,0.027,-0.078,1.453,0.238,-1.695,4.457,2.716,2.848,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,67,67,0,67,1227714.452,0.686,-0.074,0.038,-0.723,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,259.986,1.577,57.875,250.063,-41.375,0.078,0.117,1.535,0.238,-1.559,4.457,2.712,2.846,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,72,72,0,72,1227719.452,0.688,-0.068,0.029,-0.722,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,255.535,0.929,54.000,246.750,-38.688,0.086,-0.055,1.516,0.082,-0.926,5.066,2.708,2.840,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,77,77,0,77,1227724.452,0.690,-0.063,0.020,-0.720,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,252.772,0.856,56.813,243.500,-37.063,0.145,0.035,1.441,-0.742,-0.426,5.066,2.698,2.832,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,82,82,0,82,1227729.452,0.692,-0.057,0.010,-0.720,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,249.459,0.517,65.938,238.938,-28.125,0.109,-0.004,1.523,-0.281,0.434,5.066,2.686,2.820,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,88,88,0,88,1227734.453,0.694,-0.052,0.001,-0.718,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,246.674,0.884,67.063,235.375,-30.813,0.133,0.117,1.531,-0.742,0.480,5.176,2.666,2.802,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,93,93,0,93,1227739.453,0.695,-0.047,-0.008,-0.718,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,244.247,1.375,73.625,231.500,-25.375,0.184,0.090,1.602,-1.020,0.922,5.219,2.644,2.778,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,98,98,0,98,1227744.453,0.696,-0.042,-0.017,-0.717,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,241.289,2.129,76.750,228.063,-17.813,0.207,0.121,1.625,-1.246,1.727,5.887,2.618,2.752,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,102,102,0,102,1227749.452,0.697,-0.038,-0.027,-0.716,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,239.265,2.586,82.875,224.063,-13.250,0.254,0.176,1.641,-1.246,2.266,6.102,2.584,2.718,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,108,108,0,108,1227754.453,0.697,-0.034,-0.036,-0.715,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,238.284,3.263,89.625,220.625,-8.438,0.285,0.105,1.684,-1.246,3.016,6.191,2.548,2.682,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,112,112,0,112,1227759.451,0.697,-0.030,-0.045,-0.715,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,235.966,4.026,92.688,217.000,0.125,0.406,0.250,1.707,-1.668,3.664,6.555,2.510,2.644,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,118,118,0,118,1227764.453,0.697,-0.027,-0.055,-0.714,0,0,0,0,0,0,0,0,36,0.838,1,VALID,314,0,235.759,5.303,98.250,214.125,8.938,0.461,0.168,1.727,-1.285,5.145,6.648,2.466,2.600,1.059,1.182,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
