condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,8,8,0,324917.821,0.683,0.004,-0.195,-0.704,0,0,794,235,0,0,51,0,52,0.000,172,0,62.258,1.290,61.620,-4.840,7.460,-0.152,-0.187,0.862,0.622,1.130,-1.288,0.000,0.000,0.906,0.938,0,NULL,NULL,1042.000,2,0,1,7,255,1042,200,0,0
pre_stim,8,8,0,324922.819,0.682,0.002,-0.198,-0.704,0,0,796,249,0,0,39,0,52,0.000,172,0,67.061,1.823,64.560,0.400,18.140,-0.135,-0.207,0.853,1.298,1.280,-1.378,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,8,8,0,324927.821,0.682,-0.000,-0.200,-0.703,0,0,789,265,0,0,33,20,52,0.000,172,0,80.849,1.827,78.960,4.860,16.680,-0.122,-0.153,0.955,1.298,1.286,-1.378,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,8,8,0,324932.820,0.682,-0.002,-0.203,-0.703,0,0,773,301,0,0,29,35,52,0.000,172,0,82.029,1.643,80.180,9.860,14.240,-0.216,-0.035,1.083,1.022,1.286,-0.632,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,8,8,0,324937.821,0.682,-0.004,-0.205,-0.702,6,0,752,355,0,0,35,34,52,0.000,172,0,61.345,1.210,58.220,16.880,9.420,-0.200,0.050,1.080,-0.028,1.210,0.756,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,8,8,0,324942.821,0.682,-0.005,-0.207,-0.702,36,0,743,409,0,0,37,68,52,0.000,172,0,56.530,1.455,51.760,22.620,2.220,-0.194,0.079,1.062,-0.814,1.206,0.756,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,24,24,0,324947.821,0.682,-0.006,-0.210,-0.701,55,0,700,456,0,0,31,89,52,0.000,172,0,63.527,1.600,56.760,28.300,3.620,-0.235,0.135,1.029,-1.052,1.206,0.572,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,24,24,0,324952.821,0.681,-0.008,-0.213,-0.700,137,0,662,551,17,0,33,99,52,0.000,172,0,91.625,1.395,87.280,23.360,15.220,-0.338,0.072,1.366,-1.052,0.916,0.572,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,24,24,0,324957.821,0.679,-0.011,-0.218,-0.701,307,0,603,759,37,0,5,116,52,0.000,172,0,147.138,1.768,130.060,12.920,67.580,-0.360,0.676,1.695,-1.512,0.916,3.852,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,24,24,0,324962.821,0.677,-0.011,-0.220,-0.702,491,0,568,937,50,30,1,187,52,0.000,172,0,65.916,6.592,6.580,23.480,61.240,-0.382,0.716,1.777,-6.454,1.342,7.162,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,72,72,0,324967.821,0.675,-0.007,-0.218,-0.704,663,0,535,1088,75,96,0,263,52,0.000,172,0,106.477,6.592,-89.060,24.940,52.760,-0.607,0.481,1.473,-6.454,1.342,7.162,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,72,72,0,324972.821,0.675,-0.003,-0.216,-0.706,827,0,491,1268,115,123,0,328,52,0.000,172,0,127.117,4.648,-123.840,23.240,16.800,-0.596,0.246,1.018,-4.400,-1.498,5.832,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,72,72,0,324977.821,0.675,0.001,-0.213,-0.707,986,0,479,1413,136,181,0,371,52,0.000,172,0,110.940,3.453,-108.100,20.060,-14.820,-0.509,0.091,0.661,-2.194,-2.666,1.504,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,72,72,0,324982.821,0.676,0.003,-0.211,-0.706,1186,0,461,1545,153,269,0,411,52,0.000,172,0,52.127,2.779,-45.840,13.900,-20.560,-0.387,0.011,0.524,-0.786,-2.666,-2.106,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,88,88,0,324987.821,0.676,0.003,-0.212,-0.706,1293,0,443,1684,163,315,0,419,52,0.000,172,0,23.422,2.171,19.280,10.900,-7.620,-0.273,0.023,0.704,-0.378,-2.138,-2.494,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,88,88,0,324992.819,0.675,0.002,-0.214,-0.706,1368,0,429,1799,160,371,0,438,52,0.000,172,0,46.881,0.630,43.200,10.720,14.720,-0.249,0.051,1.002,-0.378,-0.504,-2.494,0.000,0.000,0.906,0.938,0,NULL,NULL,,2,0,1,7,255,1042,200,0,0
