condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,3,3,0,3,287853.375,0.753,-0.344,0.548,-0.120,0,0,0,0,0,20,0,0,40,0.747,1,164,0,145.769,19.606,97.813,-90.063,-59.750,-0.164,-1.066,-2.059,19.344,-3.195,-21.051,1.398,1.608,0.876,1.136,0,NULL,NULL,1042.000,2,0,1,7,255,1042,150,0,0
pre_stim,3,3,0,3,287858.375,0.754,-0.339,0.551,-0.116,0,0,0,0,0,9,0,0,40,0.747,1,164,0,169.266,19.780,-159.688,-56.125,-0.875,-0.219,0.199,-0.707,19.344,4.133,-21.051,1.428,1.638,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
pre_stim,14,14,0,14,287863.375,0.756,-0.332,0.552,-0.113,0,0,0,0,0,7,0,0,40,0.747,1,164,0,182.575,5.241,-182.188,6.813,9.750,0.055,0.539,1.031,3.223,4.133,-13.105,1.456,1.668,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
pre_stim,14,14,0,14,287868.374,0.758,-0.333,0.550,-0.109,0,0,0,0,0,0,0,0,40,0.747,1,164,0,112.388,8.606,-39.688,42.188,-96.313,0.328,0.035,1.305,-8.449,-1.633,-4.445,1.484,1.696,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
pre_stim,49,49,0,49,287873.374,0.760,-0.337,0.546,-0.103,0,0,0,0,0,0,0,0,40,0.747,1,164,0,188.361,11.303,17.125,47.375,-181.500,-0.125,-0.914,0.391,-8.449,-7.508,-4.445,1.508,1.722,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
pre_stim,49,49,0,49,287878.376,0.763,-0.339,0.542,-0.095,0,0,0,0,0,0,0,0,40,0.747,1,164,0,222.530,7.513,-51.500,66.375,-206.063,-0.566,-0.594,0.020,-0.266,-7.508,-13.125,1.532,1.746,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
pre_stim,57,57,0,57,287883.375,0.767,-0.337,0.538,-0.089,0,0,0,0,0,0,0,0,40,0.747,1,164,0,193.805,4.356,-112.625,83.188,-134.000,-0.836,-0.355,0.520,-0.266,-4.348,-16.609,1.556,1.770,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
pre_stim,57,57,0,57,287888.375,0.771,-0.336,0.534,-0.085,0,0,0,0,0,0,0,0,40,0.747,1,164,0,158.025,7.514,-81.688,97.938,-93.313,-0.492,0.105,0.934,-6.414,-3.914,-16.609,1.580,1.796,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
pre_stim,57,57,0,57,287893.375,0.774,-0.336,0.530,-0.082,0,0,0,0,0,0,0,0,40,0.747,1,164,0,131.269,8.608,-37.000,93.563,-84.313,-0.309,-0.227,0.918,-7.430,-4.348,-10.465,1.604,1.820,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
pre_stim,57,57,0,57,287898.377,0.777,-0.338,0.526,-0.079,0,0,0,0,0,0,0,0,40,0.747,1,164,0,149.958,8.795,-16.188,92.313,-117.063,-0.156,-0.168,0.660,-7.430,-4.707,-10.215,1.630,1.846,0.876,1.136,0,NULL,NULL,,2,0,1,7,255,1042,150,0,0
