condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,5,5,0,5,4728083.375,0.563,-0.245,0.082,-0.785,2662,799,0,2937,2565,2311,2076,2493,26,0.271,1,2896,1,44.313,0.070,31.688,-11.375,-28.813,0.277,0.090,0.918,0.031,-0.063,0.398,0.004,0.034,0.302,0.325,2,NULL,NULL,1042.000,2,0,2,7,255,1042,300,0,0
pre_stim,5,5,0,5,4728088.375,0.563,-0.247,0.081,-0.784,2621,773,0,2917,2591,2300,2135,2515,26,0.271,1,2896,1,38.039,0.719,30.438,-11.313,-19.813,0.336,0.191,0.910,-0.355,-0.625,-0.195,0.008,0.036,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
pre_stim,18,18,0,18,4728093.375,0.564,-0.248,0.081,-0.784,2578,805,0,2901,2603,2294,2165,2519,26,0.271,1,2896,1,33.859,0.625,26.125,-14.625,-15.813,0.348,0.078,0.902,0.016,-0.625,-0.297,0.010,0.038,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
pre_stim,18,18,0,18,4728098.375,0.564,-0.249,0.081,-0.783,2527,826,0,2889,2629,2284,2211,2539,26,0.271,1,2896,1,26.891,0.141,15.563,-18.750,-11.375,0.359,-0.023,0.965,0.016,-0.141,-0.195,0.012,0.042,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
pre_stim,25,25,0,25,4728103.375,0.564,-0.250,0.080,-0.783,2471,837,0,2861,2665,2292,2255,2554,26,0.271,1,2896,1,35.633,0.042,22.563,-22.813,-15.500,0.395,0.082,0.945,0.016,0.039,0.238,0.012,0.044,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
pre_stim,25,25,0,25,4728108.375,0.564,-0.251,0.080,-0.782,2413,841,0,2843,2681,2279,2300,2572,26,0.271,1,2896,1,33.085,1.028,17.750,-21.500,-17.813,0.355,-0.016,1.004,1.027,0.039,0.285,0.014,0.044,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
pre_stim,37,37,0,37,4728113.375,0.565,-0.253,0.080,-0.782,2343,844,0,2813,2698,2269,2334,2575,26,0.271,1,2896,1,40.541,0.162,29.188,-23.188,-15.938,0.398,0.117,0.996,-0.055,-0.152,0.547,0.016,0.046,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
pre_stim,37,37,0,37,4728118.375,0.565,-0.254,0.079,-0.781,2269,845,0,2789,2732,2268,2385,2605,26,0.271,1,2896,1,42.238,0.393,27.438,-25.750,-19.188,0.363,0.063,0.969,0.355,-0.168,0.547,0.016,0.048,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
pre_stim,47,47,0,47,4728123.375,0.565,-0.256,0.079,-0.780,2169,847,0,2763,2736,2249,2418,2619,26,0.271,1,2896,1,41.911,0.241,28.875,-28.813,-9.625,0.375,0.113,0.957,-0.109,-0.215,0.336,0.016,0.048,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
pre_stim,47,47,0,47,4728128.376,0.565,-0.258,0.079,-0.780,2065,845,0,2720,2731,2231,2464,2636,26,0.271,1,2896,1,40.988,0.415,21.563,-31.813,-14.250,0.406,0.031,0.984,0.355,-0.215,0.336,0.016,0.048,0.302,0.325,2,NULL,NULL,,2,0,2,7,255,1042,300,0,0
