condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,6334409.380,0.033,0.072,0.022,0.997,0,0,663,671,0,75,0,1167,3,0.122,1,2914,0,1.097,0.084,0.625,0.500,0.750,0.125,0.063,0.977,-0.066,-0.051,-0.074,0.000,0.000,0.101,0.238,3,NULL,NULL,1118.000,2,0,1,7,255,1118,200,0,0
pre_stim,0,0,0,0,6334414.380,0.033,0.072,0.022,0.997,0,0,662,684,0,71,0,1175,3,0.122,1,2914,0,1.352,0.075,1.250,-0.125,-0.500,0.152,0.070,0.984,-0.055,-0.051,-0.035,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
pre_stim,0,0,0,0,6334419.380,0.033,0.072,0.022,0.997,0,0,664,672,0,75,0,1169,3,0.122,1,2914,0,2.488,0.175,-2.438,-0.500,0.000,0.113,0.063,1.008,0.168,-0.051,-0.035,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
pre_stim,0,0,0,0,6334424.380,0.033,0.072,0.022,0.997,0,0,661,677,0,72,0,1173,3,0.122,1,2914,0,2.664,0.059,2.625,0.125,-0.438,0.184,0.012,0.969,-0.055,-0.023,-0.035,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
pre_stim,0,0,0,0,6334429.380,0.033,0.072,0.022,0.997,0,0,661,679,0,71,0,1171,3,0.122,1,2914,0,4.335,0.290,1.313,1.250,3.938,0.180,0.094,1.016,-0.289,-0.023,0.137,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
pre_stim,0,0,0,0,6334434.380,0.033,0.072,0.022,0.997,0,0,656,669,0,71,3,1163,3,0.122,1,2914,0,7.806,0.289,-4.125,-2.375,-6.188,-0.027,0.066,0.969,-0.289,0.004,-0.184,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
pre_stim,29,29,0,29,6334439.380,0.033,0.072,0.022,0.997,0,0,663,681,0,71,1,1173,3,0.122,1,2914,0,9.696,0.289,6.875,2.625,6.313,0.441,-0.023,1.004,-0.289,0.004,0.313,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
pre_stim,29,29,0,29,6334444.380,0.033,0.072,0.022,0.997,0,0,665,677,0,71,0,1165,3,0.122,1,2914,0,5.778,1.648,-5.000,-1.563,-2.438,-0.195,0.176,0.988,1.648,0.004,-0.438,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
pre_stim,29,29,0,29,6334449.379,0.033,0.072,0.022,0.997,0,0,663,681,0,73,3,1173,3,0.122,1,2914,0,4.285,2.960,3.875,0.250,-1.813,0.453,-0.082,0.988,-2.902,0.582,0.328,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
pre_stim,29,29,0,29,6334454.380,0.033,0.071,0.022,0.997,0,0,664,679,0,71,0,1163,3,0.122,1,2914,0,6.734,2.504,-0.438,1.125,6.625,-0.086,0.188,1.000,2.309,-0.969,-0.168,0.000,0.000,0.101,0.238,3,NULL,NULL,,2,0,1,7,255,1118,200,0,0
