condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
prep,47,47,0,3443538.412,0.853,0.011,0.014,-0.522,156,0,0,0,0,237,0,1223,14,0.003,1966,0,136.214,2.199,-57.920,14.080,122.480,-0.119,0.140,1.024,-1.604,1.504,0.316,0.006,0.008,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443543.412,0.850,0.013,0.015,-0.527,145,0,0,1,0,202,0,1139,14,0.003,1966,0,140.019,2.001,-62.980,10.420,124.620,-0.086,0.100,1.031,-1.196,1.604,0.176,0.004,0.006,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443548.412,0.847,0.014,0.015,-0.532,147,0,0,0,0,184,0,1104,14,0.003,1966,0,133.100,2.020,-57.420,8.160,119.800,-0.005,0.167,1.035,-1.030,1.738,0.170,0.004,0.004,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443553.412,0.844,0.015,0.015,-0.536,144,0,0,0,0,199,0,1091,14,0.003,1966,0,126.557,2.389,-50.280,5.720,116.000,-0.013,0.082,1.006,-0.738,2.272,0.018,0.004,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443558.413,0.841,0.016,0.016,-0.541,139,0,0,0,0,205,0,1091,14,0.003,1966,0,123.464,2.778,-49.740,3.040,112.960,0.058,0.119,0.980,-0.446,2.742,-0.204,0.004,0.000,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443563.412,0.839,0.017,0.016,-0.544,137,0,0,0,0,213,0,1056,14,0.003,1966,0,107.824,2.855,-44.420,-1.360,98.240,0.052,0.127,0.904,-0.446,2.820,-0.616,0.006,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443568.412,0.836,0.018,0.017,-0.548,141,0,0,0,0,220,0,1067,14,0.003,1966,0,110.271,3.052,-57.480,-4.840,93.980,0.054,0.194,0.917,-0.612,2.990,-1.262,0.006,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443573.412,0.834,0.019,0.018,-0.551,137,0,0,0,0,217,0,1051,14,0.003,1966,0,100.019,3.372,-58.460,-9.480,80.600,0.044,0.247,0.885,-1.250,3.132,-1.346,0.006,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443578.412,0.832,0.021,0.020,-0.555,140,0,0,0,0,215,0,1060,14,0.003,1966,0,107.244,3.499,-70.860,-13.380,79.380,0.025,0.204,0.939,-1.560,3.132,-1.262,0.004,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443583.412,0.829,0.022,0.021,-0.558,135,0,0,0,0,215,0,1064,14,0.003,1966,0,96.092,3.342,-64.320,-14.120,69.980,0.018,0.191,0.983,-1.560,2.956,-1.018,0.004,0.000,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443588.412,0.827,0.024,0.023,-0.561,141,0,0,0,0,153,0,1008,14,0.003,1966,0,103.643,3.309,-78.140,-20.080,65.060,-0.083,0.108,1.166,-1.526,2.936,-0.588,0.004,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443593.412,0.826,0.032,0.031,-0.562,169,0,0,0,0,163,0,1239,14,0.003,1966,0,253.035,2.569,-249.040,-43.940,8.660,-0.166,-0.219,2.109,-1.202,2.270,1.414,0.002,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,79,79,0,3443598.412,0.822,0.035,0.035,-0.568,240,0,0,1,0,221,0,1407,14,0.003,1966,0,205.945,2.569,-160.900,-42.840,121.200,-0.238,0.016,2.388,-1.202,2.270,10.872,0.002,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
prep,80,80,0,3443603.412,0.818,0.030,0.033,-0.574,282,0,0,0,0,155,0,1466,14,0.003,1966,0,219.139,3.510,96.120,-32.340,194.260,-0.241,0.109,2.689,-1.676,3.084,13.430,0.002,0.002,0.001,0.004,0,2,0,3,7,255,1440,250,0,0
