condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,3,3,0,3,3981937.392,-0.708,0.050,-0.534,-0.459,0,0,0,0,0,0,0,10,36,0.629,1,2450,0,103.572,22.524,94.188,10.375,41.813,0.180,-2.012,-3.363,15.516,-16.328,-24.773,0.240,0.206,1.076,1.013,0,NULL,NULL,1168.000,2,0,2,7,255,1168,150,0,0
pre_stim,3,3,0,3,3981942.391,-0.710,0.046,-0.529,-0.462,0,0,0,0,0,0,0,0,36,0.629,1,2450,0,169.868,22.524,-158.375,60.188,12.250,0.125,-0.773,-1.594,15.516,-16.328,-24.773,0.278,0.244,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,9,9,0,9,3981947.393,-0.711,0.044,-0.524,-0.467,0,0,0,0,0,0,0,0,36,0.629,1,2450,0,182.197,14.301,-155.500,88.750,-33.750,-0.250,0.715,0.246,8.164,-11.742,-19.844,0.320,0.286,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,9,9,0,9,3981952.391,-0.713,0.045,-0.519,-0.469,0,0,0,0,0,0,0,0,36,0.629,1,2450,0,120.721,7.675,-53.563,104.813,-26.813,-0.680,0.645,-0.020,3.801,6.668,-11.023,0.362,0.328,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,23,23,0,23,3981957.392,-0.716,0.044,-0.513,-0.470,0,0,0,0,0,0,0,0,36,0.629,1,2450,0,156.959,7.637,-109.000,112.500,9.938,-0.668,-0.051,-0.547,3.723,6.668,-11.023,0.406,0.372,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,23,23,0,23,3981962.392,-0.720,0.040,-0.506,-0.474,0,0,1,0,0,0,0,0,36,0.629,1,2450,0,216.209,4.362,-183.375,114.000,11.125,-0.496,-0.191,-0.031,3.723,2.273,-14.371,0.450,0.416,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,57,57,0,57,3981967.392,-0.722,0.037,-0.499,-0.478,0,0,53,0,0,0,0,0,36,0.629,1,2450,0,212.718,2.538,-175.188,120.563,-4.813,-0.645,-0.543,0.230,-1.129,2.273,-15.922,0.496,0.462,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,57,57,0,57,3981972.393,-0.725,0.034,-0.491,-0.481,0,0,107,0,0,0,0,0,36,0.629,1,2450,0,213.984,4.991,-175.188,122.875,-0.563,-0.793,-0.375,0.203,-4.309,2.520,-15.922,0.542,0.508,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,58,58,0,58,3981977.392,-0.729,0.030,-0.483,-0.484,0,0,107,0,0,0,0,0,36,0.629,1,2450,0,226.038,6.521,-184.125,128.063,28.125,-0.766,-0.273,0.344,-4.781,4.434,-15.922,0.588,0.554,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,58,58,0,58,3981982.393,-0.733,0.026,-0.475,-0.487,0,0,117,0,0,0,0,0,36,0.629,1,2450,0,226.348,7.015,-184.000,128.188,30.750,-0.578,-0.227,0.543,-4.781,5.133,-14.563,0.638,0.602,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,58,58,0,58,3981987.392,-0.736,0.023,-0.467,-0.489,0,0,119,0,0,0,0,0,36,0.629,1,2450,0,218.976,7.828,-174.813,129.313,25.875,-0.555,-0.316,0.715,-5.828,5.227,-11.934,0.686,0.650,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,58,58,0,58,3981992.393,-0.739,0.020,-0.460,-0.491,0,0,123,0,0,0,0,0,36,0.629,1,2450,0,206.689,8.525,-160.563,128.438,21.063,-0.582,-0.148,0.738,-6.734,5.227,-11.152,0.734,0.698,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,59,59,0,59,3981997.394,-0.743,0.017,-0.452,-0.493,0,0,131,0,0,0,0,0,36,0.629,1,2450,0,203.148,8.865,-150.750,131.500,35.375,-0.480,-0.230,0.734,-7.160,5.227,-10.211,0.780,0.742,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,59,59,0,59,3982002.392,-0.746,0.015,-0.445,-0.495,0,0,111,0,0,0,0,0,36,0.629,1,2450,0,193.948,8.597,-138.375,133.375,26.063,-0.414,-0.238,0.691,-6.832,5.219,-9.863,0.826,0.790,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,76,76,0,76,3982007.394,-0.750,0.013,-0.438,-0.496,0,0,70,0,0,0,0,0,36,0.629,1,2450,0,190.014,8.200,-127.313,138.375,27.375,-0.363,-0.207,0.641,-6.832,4.535,-9.563,0.874,0.836,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,76,76,0,76,3982012.391,-0.753,0.012,-0.431,-0.498,0,0,19,0,0,0,0,0,36,0.629,1,2450,0,189.725,7.460,-121.688,144.000,21.250,-0.332,-0.238,0.582,-6.234,4.098,-9.461,0.922,0.884,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,77,77,0,77,3982017.393,-0.756,0.011,-0.423,-0.499,0,0,2,0,0,0,0,0,36,0.629,1,2450,0,192.475,7.056,-118.750,150.125,20.188,-0.266,-0.102,0.582,-6.027,3.668,-9.270,0.970,0.934,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,77,77,0,77,3982022.393,-0.760,0.010,-0.415,-0.500,0,0,0,0,0,0,0,0,36,0.629,1,2450,0,196.457,6.410,-116.438,157.688,13.125,-0.195,-0.211,0.551,-5.375,3.492,-8.461,1.020,0.982,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
pre_stim,92,92,0,92,3982027.392,-0.763,0.010,-0.407,-0.502,0,0,0,0,0,0,0,0,36,0.629,1,2450,0,204.001,5.734,-120.563,164.563,0.688,-0.199,-0.105,0.535,-4.922,2.941,-8.332,1.068,1.030,1.076,1.013,0,NULL,NULL,,2,0,2,7,255,1168,150,0,0
