condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,38,38,0,38,330308.481,0.922,0.096,0.130,0.352,3221,181,1381,3016,1223,1255,1007,1439,30,0.105,1,161,1,35.149,0.425,-33.125,-6.375,9.875,0.293,-0.008,0.930,0.328,0.270,-0.273,0.000,0.000,0.412,0.235,2,NULL,NULL,1190.000,2,0,3,7,255,1190,250,0,0
pre_stim,38,38,0,38,330313.466,0.922,0.097,0.130,0.352,3223,197,1401,3022,1255,1326,1070,1481,30,0.105,1,161,1,38.412,0.390,-36.000,-6.438,11.750,0.285,-0.035,0.945,0.168,0.352,-0.273,0.002,0.002,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,38,38,0,38,330318.462,0.922,0.099,0.129,0.351,3243,213,1423,3038,1311,1361,1121,1516,30,0.105,1,161,1,39.776,0.412,-36.813,-6.563,13.563,0.309,-0.047,0.930,0.215,0.352,-0.199,0.004,0.004,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,38,38,0,38,330323.469,0.922,0.101,0.129,0.351,3252,230,1451,3061,1368,1451,1131,1589,30,0.105,1,161,1,41.340,0.141,-39.125,-7.188,11.250,0.332,-0.094,0.934,0.105,0.094,-0.168,0.006,0.006,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,39,39,0,39,330328.438,0.922,0.102,0.129,0.351,3259,240,1445,3077,1416,1517,1144,1640,30,0.105,1,161,1,41.730,0.392,-40.625,-7.313,6.125,0.340,-0.090,0.934,0.215,-0.328,-0.066,0.008,0.008,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,39,39,0,39,330333.467,0.922,0.104,0.129,0.351,3277,244,1445,3089,1441,1565,1169,1699,30,0.105,1,161,1,42.840,0.394,-42.063,-8.125,0.188,0.320,-0.047,0.902,0.219,-0.328,-0.066,0.010,0.010,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,47,47,0,47,330338.482,0.921,0.106,0.128,0.352,3303,251,1429,3103,1463,1621,1199,1765,30,0.105,1,161,1,47.683,0.419,-47.000,-8.000,-0.813,0.281,0.016,0.859,0.414,0.063,-0.434,0.010,0.012,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,47,47,0,47,330343.470,0.921,0.108,0.128,0.352,3318,249,1405,3129,1483,1701,1223,1817,30,0.105,1,161,1,53.423,0.773,-52.688,-8.000,3.750,0.254,-0.020,0.891,0.414,0.652,-0.793,0.012,0.014,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,47,47,0,47,330348.480,0.921,0.111,0.127,0.352,3337,259,1385,3141,1513,1767,1237,1869,30,0.105,1,161,1,56.733,0.684,-55.250,-8.500,9.688,0.285,-0.043,0.934,0.207,0.652,-0.793,0.012,0.014,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,48,48,0,48,330353.470,0.921,0.113,0.127,0.351,3349,261,1369,3145,1518,1823,1251,1913,30,0.105,1,161,1,55.762,0.507,-53.938,-8.063,11.625,0.316,-0.102,0.953,0.172,0.477,-0.281,0.012,0.016,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,54,54,0,54,330358.439,0.921,0.115,0.126,0.351,3353,259,1319,3157,1545,1877,1261,1961,30,0.105,1,161,1,54.224,0.210,-52.875,-8.563,8.438,0.348,-0.105,0.953,0.207,-0.035,0.074,0.012,0.016,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,54,54,0,54,330363.472,0.920,0.118,0.126,0.351,3357,263,1290,3165,1563,1952,1267,1994,30,0.105,1,161,1,53.316,0.235,-52.500,-7.875,4.938,0.344,-0.129,0.949,0.074,-0.223,0.141,0.012,0.016,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,77,77,0,77,330368.453,0.920,0.120,0.125,0.351,3349,261,1255,3180,1567,1995,1263,2025,30,0.105,1,161,1,52.937,0.235,-52.250,-7.688,3.625,0.320,-0.125,0.969,0.074,-0.223,0.172,0.012,0.016,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,77,77,0,77,330373.475,0.920,0.122,0.125,0.351,3383,269,1208,3191,1589,2059,1263,2077,30,0.105,1,161,1,51.516,0.103,-50.500,-7.563,6.813,0.320,-0.141,0.984,-0.051,-0.090,0.266,0.012,0.016,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,77,77,0,77,330378.439,0.920,0.124,0.124,0.351,3387,261,1187,3191,1603,2088,1273,2109,30,0.105,1,161,1,50.925,0.103,-50.125,-7.063,5.563,0.352,-0.152,0.957,-0.051,-0.090,0.266,0.012,0.016,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,77,77,0,77,330383.468,0.919,0.126,0.124,0.352,3389,259,1173,3197,1625,2111,1260,2135,30,0.105,1,161,1,51.828,0.200,-51.375,-6.813,0.563,0.352,-0.133,0.973,0.059,-0.191,0.391,0.012,0.016,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,87,87,0,87,330388.479,0.919,0.128,0.123,0.352,3405,253,1135,3190,1643,2157,1253,2168,30,0.105,1,161,1,49.128,0.250,-48.500,-7.375,-2.625,0.313,-0.094,0.996,0.160,-0.191,0.398,0.010,0.014,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,87,87,0,87,330393.481,0.919,0.130,0.123,0.352,3406,249,1093,3191,1657,2199,1213,2205,30,0.105,1,161,1,47.557,0.415,-46.813,-8.125,-2.063,0.293,-0.094,0.934,0.160,0.383,0.398,0.010,0.014,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,99,99,0,99,330398.481,0.918,0.133,0.122,0.352,3411,237,1059,3195,1676,2219,1187,2231,30,0.105,1,161,1,50.850,0.398,-50.188,-7.813,2.438,0.293,-0.121,0.930,0.109,0.383,-0.203,0.008,0.014,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
pre_stim,99,99,0,99,330403.479,0.918,0.135,0.122,0.352,3422,229,1010,3191,1689,2263,1156,2259,30,0.105,1,161,1,50.498,0.235,-49.500,-7.188,6.938,0.320,-0.148,0.984,-0.020,0.234,-0.203,0.008,0.014,0.412,0.235,2,NULL,NULL,,2,0,3,7,255,1190,250,0,0
