condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_speedInvalidReason,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,7,7,0,7,4266117.448,-0.842,0.249,0.063,-0.475,0,0,0,0,627,0,0,904,14,0.000,1,VALID,2704,0,207.436,7.177,-5.625,-121.375,-168.125,0.336,-0.109,0.984,-0.113,-7.176,-2.836,1.234,1.332,0.693,0.804,0,NULL,NULL,1027.000,2,0,1,7,255,1027,150,0,0
pre_stim,11,11,0,11,4266122.445,-0.839,0.246,0.060,-0.483,0,0,0,0,617,0,0,906,14,0.000,1,VALID,2704,0,220.093,7.434,-10.688,-125.125,-180.750,0.391,-0.055,0.945,-0.066,-7.434,-2.844,1.178,1.278,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,16,16,0,16,4266127.446,-0.835,0.242,0.057,-0.491,0,0,0,0,621,0,0,907,14,0.000,1,VALID,2704,0,224.527,7.528,-13.375,-129.313,-183.063,0.465,-0.043,0.941,0.547,-7.508,-3.113,1.114,1.214,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,21,21,0,21,4266132.447,-0.832,0.238,0.055,-0.499,0,0,0,0,613,0,0,904,14,0.000,1,VALID,2704,0,230.324,7.962,-14.813,-132.500,-187.813,0.520,-0.066,0.875,0.938,-7.906,-3.289,1.046,1.146,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,26,26,0,26,4266137.446,-0.828,0.234,0.052,-0.507,0,0,0,0,604,0,0,907,14,0.000,1,VALID,2704,0,232.775,8.146,-13.500,-136.250,-188.250,0.578,0.016,0.883,0.957,-8.090,-3.871,0.970,1.070,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,31,31,0,31,4266142.446,-0.824,0.230,0.049,-0.515,0,0,0,0,603,0,0,907,14,0.000,1,VALID,2704,0,237.080,8.422,-13.125,-139.063,-191.563,0.648,0.008,0.875,1.805,-8.227,-4.059,0.892,0.992,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,36,36,0,36,4266147.447,-0.821,0.225,0.045,-0.523,0,0,0,0,588,0,0,909,14,0.000,1,VALID,2704,0,235.306,8.998,-12.688,-141.688,-187.438,0.727,0.063,0.871,1.930,-8.789,-4.125,0.808,0.910,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,41,41,0,41,4266152.445,-0.817,0.221,0.042,-0.531,0,0,0,0,575,0,0,910,14,0.000,1,VALID,2704,0,235.821,9.458,-10.375,-143.625,-186.750,0.781,0.008,0.871,2.230,-9.191,-4.160,0.728,0.828,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,46,46,0,46,4266157.447,-0.813,0.217,0.039,-0.538,0,0,0,0,555,0,0,909,14,0.000,1,VALID,2704,0,230.564,10.190,-7.750,-145.500,-178.688,0.828,0.078,0.852,2.605,-9.852,-4.387,0.648,0.748,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,51,51,0,51,4266162.445,-0.811,0.218,0.031,-0.542,0,0,0,0,509,73,0,907,14,0.000,1,VALID,2704,0,203.643,10.147,117.375,-150.063,-71.938,-0.516,-1.293,2.938,2.230,-9.898,-4.387,0.570,0.672,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
pre_stim,56,56,0,56,4266167.446,-0.820,0.232,0.003,-0.523,0,0,0,0,435,196,0,916,14,0.000,1,VALID,2704,0,867.734,10.310,544.688,-261.500,622.813,-1.434,3.254,7.215,2.883,-9.898,14.227,0.498,0.600,0.693,0.804,0,NULL,NULL,,2,0,1,7,255,1027,150,0,0
