condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_speedInvalidReason,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,11,11,0,11,5148402.445,0.466,-0.001,0.035,0.884,2471,1039,1545,2971,2428,2741,1117,2845,35,0.670,1,VALID,3334,1,12.693,0.330,12.313,0.375,-3.063,0.043,-0.020,0.996,-0.328,-0.031,-0.094,0.036,0.030,0.896,1.129,2,NULL,NULL,1027.000,2,0,3,7,255,1027,150,0,0
pre_stim,16,16,0,16,5148407.447,0.466,0.001,0.034,0.884,2477,1039,1549,2972,2439,2745,1115,2853,35,0.670,1,VALID,3334,1,14.779,0.267,14.750,-0.438,-0.813,0.055,0.035,1.012,-0.266,-0.031,-0.051,0.038,0.030,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,21,21,0,21,5148412.445,0.466,0.001,0.034,0.884,2484,1039,1549,2972,2444,2747,1115,2857,35,0.670,1,VALID,3334,1,13.238,0.243,13.063,0.313,-2.125,0.059,0.043,1.020,-0.078,-0.230,0.133,0.038,0.030,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,26,26,0,26,5148417.447,0.466,0.001,0.035,0.884,2487,1041,1544,2973,2451,2750,1116,2863,35,0.670,1,VALID,3334,1,12.525,0.296,12.000,0.438,3.563,0.063,0.035,1.031,-0.078,-0.285,0.188,0.040,0.032,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,31,31,0,31,5148422.446,0.466,0.000,0.035,0.884,2493,1043,1533,2971,2456,2751,1113,2869,35,0.670,1,VALID,3334,1,11.710,0.296,11.313,-0.375,3.000,0.035,0.102,1.035,-0.043,-0.293,0.332,0.040,0.032,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,36,36,0,36,5148427.446,0.466,0.000,0.035,0.884,2494,1043,1519,2973,2459,2757,1103,2875,35,0.670,1,VALID,3334,1,7.417,0.384,7.250,0.063,1.563,0.039,0.070,1.055,0.258,-0.285,0.352,0.042,0.032,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,41,41,0,41,5148432.447,0.466,0.000,0.036,0.884,2501,1043,1515,2971,2462,2758,1105,2877,35,0.670,1,VALID,3334,1,7.753,0.498,6.063,-0.438,4.813,0.074,0.090,1.035,0.258,-0.426,0.391,0.042,0.032,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,46,46,0,46,5148437.445,0.467,0.000,0.036,0.884,2501,1045,1513,2971,2469,2757,1106,2884,35,0.670,1,VALID,3334,1,7.713,0.336,2.938,-0.313,7.125,0.039,0.059,1.043,0.211,-0.262,0.453,0.044,0.034,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,51,51,0,51,5148442.449,0.467,0.000,0.036,0.884,2490,1045,1508,2967,2473,2751,1106,2879,35,0.670,1,VALID,3334,1,8.074,0.608,2.250,-0.250,7.750,0.055,0.105,1.047,0.211,-0.570,0.453,0.044,0.034,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,56,56,0,56,5148447.447,0.467,0.000,0.036,0.883,2491,1047,1511,2971,2477,2751,1107,2885,35,0.670,1,VALID,3334,1,8.506,0.387,-2.063,-0.188,8.250,0.043,0.070,1.047,0.258,-0.289,0.473,0.046,0.034,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,60,60,0,60,5148452.444,0.467,0.000,0.036,0.883,2487,1049,1508,2971,2479,2750,1107,2887,35,0.670,1,VALID,3334,1,9.199,0.442,-3.188,-0.250,8.625,0.047,0.074,1.031,0.258,-0.359,0.473,0.046,0.036,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,66,66,0,66,5148457.447,0.468,0.000,0.036,0.883,2484,1050,1509,2969,2485,2749,1105,2887,35,0.670,1,VALID,3334,1,11.045,0.380,-5.938,-0.125,9.313,0.039,0.051,1.035,0.246,-0.289,0.344,0.046,0.036,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,71,71,0,71,5148462.445,0.468,0.000,0.035,0.883,2479,1055,1513,2969,2488,2748,1108,2887,35,0.670,1,VALID,3334,1,11.286,0.338,-7.125,-0.188,8.750,0.039,0.063,1.020,0.219,-0.258,0.320,0.048,0.034,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,76,76,0,76,5148467.447,0.469,0.001,0.035,0.883,2473,1055,1518,2965,2491,2744,1115,2887,35,0.670,1,VALID,3334,1,12.597,0.201,-8.875,-0.188,8.938,0.027,0.035,1.023,0.121,-0.160,0.234,0.048,0.034,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,81,81,0,81,5148472.445,0.469,0.001,0.035,0.883,2470,1061,1525,2965,2495,2742,1123,2887,35,0.670,1,VALID,3334,1,12.372,0.127,-10.063,-0.375,7.188,0.035,0.039,0.996,0.070,-0.105,0.191,0.048,0.032,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,86,86,0,86,5148477.446,0.469,0.001,0.034,0.882,2462,1065,1529,2962,2504,2739,1131,2885,35,0.670,1,VALID,3334,1,12.030,0.068,-9.188,-0.500,7.750,0.031,0.016,1.004,0.066,-0.016,0.023,0.046,0.032,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,91,91,0,91,5148482.447,0.469,0.001,0.034,0.882,2455,1070,1532,2955,2505,2728,1135,2873,35,0.670,1,VALID,3334,1,11.777,0.111,-9.750,-0.750,6.563,0.031,0.012,0.988,-0.082,0.074,-0.020,0.046,0.030,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,96,96,0,96,5148487.445,0.470,0.001,0.034,0.882,2453,1079,1543,2955,2511,2731,1143,2877,35,0.670,1,VALID,3334,1,10.486,0.139,-8.813,-0.813,5.625,0.031,0.008,0.992,-0.109,0.086,-0.063,0.046,0.030,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,101,101,0,101,5148492.446,0.470,0.002,0.033,0.882,2447,1085,1551,2952,2516,2727,1156,2877,35,0.670,1,VALID,3334,1,9.796,0.152,-8.438,-1.000,4.875,0.035,0.012,0.996,-0.125,0.086,-0.063,0.046,0.028,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,106,106,0,106,5148497.447,0.470,0.002,0.033,0.882,2441,1093,1563,2943,2520,2723,1160,2875,35,0.670,1,VALID,3334,1,9.130,0.135,-7.938,-0.813,4.438,0.039,0.020,0.996,-0.125,0.051,-0.051,0.046,0.026,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,111,111,0,111,5148502.445,0.470,0.002,0.033,0.882,2439,1100,1574,2941,2525,2719,1169,2877,35,0.670,1,VALID,3334,1,9.249,0.135,-7.938,-0.750,4.688,0.031,0.000,0.992,-0.125,0.051,-0.051,0.046,0.024,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,116,116,0,116,5148507.447,0.470,0.002,0.032,0.882,2428,1111,1595,2939,2536,2717,1176,2876,35,0.670,1,VALID,3334,1,8.156,0.142,-7.250,-1.125,3.563,0.020,0.012,0.980,-0.086,0.113,-0.090,0.046,0.024,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
pre_stim,121,121,0,121,5148512.445,0.470,0.002,0.032,0.882,2425,1125,1615,2937,2540,2714,1189,2878,35,0.670,1,VALID,3334,1,6.527,0.157,-5.938,-1.188,2.438,0.035,0.012,0.996,-0.109,0.113,-0.090,0.046,0.024,0.896,1.129,2,NULL,NULL,,2,0,3,7,255,1027,150,0,0
