condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,6,6,0,6,1325257.313,0.578,-0.081,0.161,-0.796,1487,535,665,2010,0,1275,0,907,38,0.037,1,797,0,3.199,0.169,0.438,-1.188,-2.938,0.332,-0.137,0.926,-0.168,-0.020,-0.078,0.000,0.000,0.612,0.069,3,NULL,NULL,1167.000,2,0,3,7,255,1167,150,0,0
pre_stim,6,6,0,6,1325262.320,0.578,-0.081,0.161,-0.796,1480,538,674,2002,0,1285,0,908,38,0.037,1,797,0,3.037,0.243,-1.625,-2.563,0.125,0.340,-0.164,0.957,-0.168,0.176,-0.078,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,6,6,0,6,1325267.305,0.578,-0.081,0.161,-0.796,1433,535,678,1973,0,1295,0,916,38,0.037,1,797,0,5.580,0.178,1.563,-4.000,3.563,0.301,-0.145,0.961,-0.027,0.176,0.129,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,12,12,0,12,1325272.292,0.578,-0.081,0.161,-0.796,1399,529,679,1957,0,1303,0,925,38,0.037,1,797,0,3.582,0.218,-2.500,-2.125,-1.438,0.273,-0.148,0.922,0.039,-0.215,0.129,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,20,20,0,20,1325277.310,0.578,-0.081,0.162,-0.796,1397,529,682,1945,0,1307,0,933,38,0.037,1,797,0,5.333,0.243,-2.125,-4.375,-2.188,0.336,-0.172,0.949,0.113,-0.215,0.129,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,20,20,0,20,1325282.330,0.578,-0.082,0.161,-0.796,1367,521,671,1916,0,1321,0,931,38,0.037,1,797,0,6.104,0.163,5.750,-1.750,1.063,0.316,-0.148,0.910,0.113,0.117,-0.281,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,20,20,0,20,1325287.307,0.578,-0.082,0.162,-0.795,1339,523,687,1911,0,1317,0,939,38,0.037,1,797,0,6.765,0.180,-3.563,-0.125,-5.750,0.309,-0.172,0.898,0.137,0.117,-0.281,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,35,35,0,35,1325292.294,0.578,-0.082,0.162,-0.795,1328,521,687,1903,0,1319,0,939,38,0.037,1,797,0,7.751,0.202,2.500,-6.750,2.875,0.363,-0.188,1.004,0.164,0.117,-0.281,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,35,35,0,35,1325297.311,0.578,-0.082,0.161,-0.796,1309,524,685,1884,0,1318,0,943,38,0.037,1,797,0,4.900,0.202,3.938,2.063,2.063,0.285,-0.109,0.832,0.164,0.117,-0.359,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,65,65,0,65,1325302.292,0.578,-0.082,0.162,-0.795,1301,521,683,1889,0,1321,0,937,38,0.037,1,797,0,6.681,0.087,-2.750,-1.813,-5.813,0.328,-0.168,0.992,0.086,-0.012,0.543,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,66,66,0,66,1325307.311,0.578,-0.082,0.161,-0.795,1292,526,683,1875,0,1321,0,941,38,0.037,1,797,0,8.488,0.141,6.875,-3.875,3.125,0.332,-0.141,0.949,-0.141,-0.012,0.121,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,66,66,0,66,1325312.310,0.578,-0.082,0.161,-0.795,1293,529,685,1870,0,1321,0,941,38,0.037,1,797,0,6.829,0.156,-3.500,3.063,-5.000,0.316,-0.113,0.895,-0.141,0.066,0.121,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
pre_stim,66,66,0,66,1325317.313,0.578,-0.082,0.161,-0.795,1291,525,699,1869,0,1327,0,948,38,0.037,1,797,0,4.816,0.163,2.063,-3.563,2.500,0.352,-0.160,1.008,-0.141,0.082,0.121,0.000,0.000,0.612,0.069,3,NULL,NULL,,2,0,3,7,255,1167,150,0,0
