condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,0,0,0,0,460057.443,0.112,0.224,-0.026,0.968,0,125,917,0,0,751,0,893,15,0.000,1,295,0,26.973,0.488,-6.375,-10.813,-23.875,0.477,-0.121,1.121,0.488,-0.004,1.188,0.000,0.000,0.463,0.241,0,NULL,NULL,1178.000,2,0,2,7,255,1178,300,0,0
pre_stim,0,0,0,0,460062.443,0.111,0.225,-0.027,0.968,0,89,890,0,0,700,0,844,15,0.000,1,295,0,28.228,0.622,-14.563,-12.313,-20.813,0.457,-0.129,1.129,0.602,-0.156,2.133,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
pre_stim,0,0,0,0,460067.443,0.110,0.225,-0.027,0.968,0,56,867,0,0,637,0,733,15,0.000,1,295,0,34.706,0.789,-23.125,-12.563,-22.625,0.410,-0.191,1.094,0.773,-0.156,2.133,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
pre_stim,0,0,0,0,460072.442,0.108,0.226,-0.028,0.968,0,44,765,0,0,569,0,773,15,0.000,1,295,0,40.048,1.085,-26.375,-12.188,-27.563,0.398,-0.203,1.152,0.938,0.547,2.133,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
pre_stim,0,0,0,0,460077.443,0.107,0.227,-0.029,0.968,0,39,611,0,0,520,0,701,15,0.000,1,295,0,45.423,1.407,-34.125,-10.875,-27.938,0.387,-0.211,1.117,1.246,0.652,1.863,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
pre_stim,2,2,0,2,460082.443,0.105,0.227,-0.031,0.968,0,21,619,0,0,428,0,661,15,0.000,1,295,0,55.069,1.456,-38.938,-9.313,-37.813,0.359,-0.223,0.961,1.246,0.754,1.863,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
pre_stim,2,2,0,2,460087.442,0.103,0.227,-0.032,0.968,0,7,0,0,0,379,0,635,15,0.000,1,295,0,52.229,1.456,-34.250,-5.375,-39.063,0.313,-0.117,1.121,1.246,0.754,1.461,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
pre_stim,2,2,0,2,460092.442,0.100,0.227,-0.033,0.968,0,11,0,0,0,377,0,631,15,0.000,1,295,0,64.067,2.179,-47.063,1.688,-43.438,0.254,-0.188,1.234,2.078,0.656,1.461,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
pre_stim,47,47,0,47,460097.442,0.097,0.227,-0.036,0.968,0,6,0,0,0,382,0,621,15,0.000,1,295,0,101.270,2.179,-71.125,12.125,-71.063,0.426,-0.313,1.219,2.078,0.656,2.270,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
pre_stim,49,49,0,49,460102.442,0.093,0.226,-0.038,0.969,0,5,0,0,0,405,0,614,15,0.000,1,295,0,108.441,1.922,-70.750,30.188,-76.438,0.602,-0.496,1.414,1.254,1.457,3.023,0.000,0.000,0.463,0.241,0,NULL,NULL,,2,0,2,7,255,1178,300,0,0
