condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,0,0,0,0,900327.443,-0.831,-0.175,-0.183,-0.495,2727,990,1477,2815,0,2601,298,2361,52,0.000,1,594,1,21.310,0.791,6.938,-15.125,-13.313,0.473,-0.133,1.063,-0.164,0.773,0.375,0.000,0.000,0.653,0.705,2,NULL,NULL,1178.000,2,0,2,7,255,1178,200,0,0
pre_stim,0,0,0,0,900332.443,-0.831,-0.175,-0.184,-0.495,2693,982,1478,2805,0,2605,285,2271,52,0.000,1,594,1,28.423,0.977,15.125,-20.750,-12.188,0.430,-0.086,1.039,0.035,0.977,1.148,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,8,8,0,8,900337.442,-0.830,-0.175,-0.185,-0.496,2642,953,1499,2773,0,2607,276,2231,52,0.000,1,594,1,30.760,1.344,6.313,-21.813,-20.750,0.414,-0.055,0.973,0.035,1.344,1.148,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,8,8,0,8,900342.443,-0.830,-0.174,-0.186,-0.496,2585,938,1511,2727,0,2613,253,2419,52,0.000,1,594,1,39.109,1.387,15.188,-29.063,-21.313,0.441,-0.082,1.188,0.035,1.387,1.148,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,33,33,0,33,900347.442,-0.829,-0.174,-0.188,-0.497,2489,885,1517,2665,0,2621,243,2459,52,0.000,1,594,1,46.592,1.830,19.875,-35.063,-23.375,0.480,0.063,1.063,0.281,1.809,1.387,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,33,33,0,33,900352.443,-0.828,-0.174,-0.190,-0.497,2389,855,1545,2587,0,2629,228,2475,52,0.000,1,594,1,41.364,1.869,6.625,-34.750,-21.438,0.543,-0.063,1.164,0.473,1.809,2.465,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,33,33,0,33,900357.442,-0.828,-0.174,-0.192,-0.497,2239,791,1561,2485,0,2632,213,2495,52,0.000,1,594,0,46.207,2.108,15.125,-43.500,-3.750,0.586,0.016,1.242,1.227,1.715,2.715,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,33,33,0,33,900362.443,-0.828,-0.175,-0.193,-0.497,2003,751,1568,2361,0,2638,191,2517,52,0.000,1,594,0,44.989,2.067,-8.625,-44.000,3.688,0.551,0.055,1.137,1.227,1.664,2.715,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,34,34,0,34,900367.443,-0.828,-0.177,-0.195,-0.496,1542,671,1578,2140,0,2642,173,2537,52,0.000,1,594,0,53.853,2.108,-5.750,-51.563,14.438,0.492,-0.055,1.227,1.227,1.715,2.938,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,34,34,0,34,900372.443,-0.827,-0.178,-0.196,-0.495,821,541,1579,1829,0,2643,148,2547,52,0.000,1,594,0,59.014,2.049,-15.188,-56.250,9.375,0.469,0.027,1.035,1.012,1.781,2.348,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,39,39,0,39,900377.443,-0.827,-0.180,-0.198,-0.494,267,447,1563,1307,0,2635,121,2581,52,0.000,1,594,0,64.195,1.790,-13.750,-62.000,9.375,0.461,-0.148,1.117,0.180,1.781,1.961,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,39,39,0,39,900382.443,-0.827,-0.183,-0.199,-0.494,0,306,1547,672,0,2621,120,2471,52,0.000,1,594,0,69.358,1.703,-24.125,-64.750,6.000,0.508,-0.336,0.855,-0.660,1.570,1.141,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,45,45,0,45,900387.443,-0.826,-0.185,-0.202,-0.492,0,213,1511,119,0,2601,89,2613,52,0.000,1,594,0,76.828,1.803,-0.313,-75.063,16.375,0.488,-0.320,0.988,-1.797,0.148,1.258,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,45,45,0,45,900392.443,-0.826,-0.187,-0.204,-0.491,0,135,1479,0,0,2577,73,2617,52,0.000,1,594,0,80.799,1.803,-4.000,-79.625,13.125,0.559,-0.094,1.027,-1.797,0.148,1.258,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,61,61,0,61,900397.443,-0.825,-0.188,-0.208,-0.490,0,75,1447,0,0,2505,91,2451,52,0.000,1,594,0,86.628,0.836,15.250,-85.250,2.063,0.566,-0.078,1.246,0.117,0.828,1.637,0.000,0.000,0.653,0.705,2,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,61,61,0,61,900402.443,-0.825,-0.190,-0.211,-0.490,0,71,1415,0,0,2449,88,2449,52,0.000,1,594,0,97.629,1.228,3.563,-97.375,-6.063,0.680,-0.418,1.496,0.117,1.223,3.465,0.000,0.000,0.653,0.705,3,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,62,62,0,62,900407.443,-0.824,-0.191,-0.216,-0.488,0,45,1339,0,0,2397,54,2633,52,0.000,1,594,0,123.150,1.228,22.125,-121.063,-4.500,0.762,-0.125,1.301,0.117,1.223,4.961,0.000,0.000,0.653,0.705,3,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,62,62,0,62,900412.443,-0.823,-0.191,-0.222,-0.487,0,50,1300,0,0,2331,36,2379,52,0.000,1,594,0,154.168,1.263,84.125,-126.563,-25.938,0.984,0.141,2.121,0.316,1.223,6.520,0.000,0.000,0.653,0.705,3,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,63,63,0,63,900417.443,-0.821,-0.191,-0.229,-0.487,0,43,1261,0,0,2239,13,2379,52,0.000,1,594,0,162.551,5.244,70.250,-141.938,-36.625,0.961,0.344,3.402,1.531,5.016,12.488,0.000,0.000,0.653,0.705,3,NULL,NULL,,2,0,2,7,255,1178,200,0,0
pre_stim,63,63,0,63,900422.443,-0.819,-0.198,-0.233,-0.485,0,37,1261,0,0,2137,0,2296,52,0.000,1,594,0,186.605,8.446,-88.688,-162.438,23.875,1.305,0.684,2.574,2.180,8.160,17.129,0.000,0.000,0.653,0.705,3,NULL,NULL,,2,0,2,7,255,1178,200,0,0
