condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,4,4,0,4,2200742.316,0.336,-0.108,0.148,-0.924,2915,1968,2812,2989,0,2822,2079,2792,47,0.000,1,1372,1,23.001,0.713,-8.375,-20.688,-5.563,0.258,-0.234,0.980,0.344,-0.625,0.012,0.000,0.000,0.422,0.318,2,NULL,NULL,1167.000,2,0,1,7,255,1167,200,0,0
pre_stim,4,4,0,4,2200747.305,0.336,-0.109,0.148,-0.924,2895,1980,2834,2979,0,2829,2115,2811,47,0.000,1,1372,1,23.867,0.458,-5.813,-21.813,-7.750,0.242,-0.227,0.891,0.402,-0.219,0.012,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
pre_stim,38,38,0,38,2200752.297,0.336,-0.110,0.149,-0.924,2872,1991,2847,2957,0,2840,2155,2835,47,0.000,1,1372,1,25.503,0.409,-7.188,-22.875,-8.688,0.258,-0.293,0.957,0.406,-0.047,0.238,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
pre_stim,38,38,0,38,2200757.311,0.336,-0.111,0.149,-0.923,2847,2005,2860,2937,0,2847,2188,2855,47,0.000,1,1372,1,29.239,0.405,1.250,-28.563,-6.125,0.266,-0.199,0.996,0.402,-0.047,0.238,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
pre_stim,38,38,0,38,2200762.302,0.336,-0.112,0.150,-0.923,2825,2013,2875,2917,0,2855,2217,2875,47,0.000,1,1372,1,28.672,0.544,-4.813,-25.875,-11.375,0.250,-0.191,0.945,0.223,-0.496,0.238,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
pre_stim,38,38,0,38,2200767.321,0.337,-0.113,0.150,-0.923,2795,2025,2891,2899,0,2868,2245,2902,47,0.000,1,1372,1,33.537,0.541,-1.875,-31.188,-12.188,0.293,-0.219,1.051,0.215,-0.496,0.418,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
pre_stim,39,39,0,39,2200772.292,0.337,-0.115,0.150,-0.922,2764,2031,2904,2873,0,2876,2282,2921,47,0.000,1,1372,1,34.926,0.498,-3.563,-31.688,-14.250,0.293,-0.160,0.926,0.215,-0.449,-0.090,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
pre_stim,39,39,0,39,2200777.328,0.337,-0.116,0.151,-0.922,2717,2042,2917,2843,0,2887,2323,2941,47,0.000,1,1372,1,34.586,0.470,-2.000,-32.063,-12.813,0.316,-0.254,1.051,0.215,-0.418,1.047,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
pre_stim,66,66,0,66,2200782.298,0.338,-0.117,0.151,-0.922,2677,2055,2931,2809,0,2891,2359,2958,47,0.000,1,1372,1,37.060,0.506,-1.563,-35.563,-10.313,0.305,-0.129,0.953,-0.285,-0.418,0.023,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
pre_stim,67,67,0,67,2200787.293,0.338,-0.119,0.152,-0.921,2631,2056,2951,2773,0,2903,2387,2979,47,0.000,1,1372,1,36.190,0.647,-2.813,-34.500,-10.563,0.313,-0.207,1.090,0.094,-0.641,1.176,0.000,0.000,0.422,0.318,2,NULL,NULL,,2,0,1,7,255,1167,200,0,0
