condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,0,0,0,0,448897.299,0.844,0.002,0.160,-0.512,2341,589,1059,2661,0,1761,0,1021,44,0.000,1,248,1,0.580,0.052,0.313,0.313,0.375,0.254,-0.148,0.945,-0.012,-0.051,0.004,0.000,0.000,0.373,0.141,2,NULL,NULL,1167.000,2,0,2,7,255,,150,0,0
pre_stim,0,0,0,0,448902.312,0.844,0.002,0.160,-0.512,2328,587,1053,2649,0,1758,0,1018,44,0.000,1,248,1,2.354,0.064,-1.938,0.250,-1.313,0.258,-0.156,0.945,-0.012,-0.063,-0.105,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,,150,0,0
pre_stim,0,0,0,0,448907.294,0.844,0.002,0.160,-0.512,2329,591,1063,2659,0,1756,0,1033,44,0.000,1,248,1,2.392,0.064,-2.000,-1.313,0.000,0.293,-0.164,0.965,0.012,-0.063,-0.105,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,0,0,0,0,448912.312,0.844,0.002,0.160,-0.512,2339,585,1061,2656,0,1764,0,1021,44,0.000,1,248,1,4.661,0.140,2.125,-0.438,4.125,0.281,-0.152,0.961,0.031,0.137,0.094,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,0,0,0,0,448917.301,0.844,0.002,0.160,-0.512,2329,591,1053,2651,0,1763,0,1021,44,0.000,1,248,1,2.638,0.140,0.625,2.500,0.563,0.223,-0.141,0.922,0.031,0.137,0.094,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,0,0,0,0,448922.312,0.844,0.002,0.160,-0.512,2329,593,1058,2663,0,1765,0,1039,44,0.000,1,248,1,7.014,0.060,-5.063,-1.000,-4.750,0.266,-0.164,0.965,0.031,-0.051,0.094,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,1,1,0,1,448927.292,0.844,0.002,0.160,-0.512,2332,587,1060,2665,0,1765,0,1039,44,0.000,1,248,1,5.228,0.072,1.188,-3.375,3.813,0.316,-0.160,0.988,0.051,-0.051,0.109,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,1,1,0,1,448932.311,0.844,0.002,0.160,-0.512,2339,599,1059,2652,0,1764,0,1031,44,0.000,1,248,1,5.842,0.072,2.750,4.000,3.250,0.230,-0.145,0.906,0.051,-0.051,0.109,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,8,8,0,8,448937.293,0.844,0.002,0.160,-0.512,2331,595,1061,2663,0,1769,0,1032,44,0.000,1,248,1,7.561,0.115,-5.438,0.188,-5.250,0.262,-0.148,0.969,-0.105,-0.047,0.125,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,8,8,0,8,448942.308,0.844,0.002,0.160,-0.512,2349,598,1055,2659,0,1767,0,1036,44,0.000,1,248,1,6.253,0.115,1.125,-4.125,4.563,0.305,-0.176,0.996,-0.105,-0.047,0.125,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,38,38,0,38,448947.298,0.844,0.002,0.160,-0.512,2341,597,1061,2661,0,1769,0,1042,44,0.000,1,248,1,4.043,0.075,0.750,3.875,0.875,0.234,-0.145,0.895,-0.059,-0.047,0.125,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,38,38,0,38,448952.308,0.844,0.002,0.160,-0.512,2332,591,1063,2665,0,1769,0,1043,44,0.000,1,248,1,4.282,0.167,-3.438,-0.938,-2.375,0.281,-0.145,0.977,-0.059,0.156,0.246,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,39,39,0,39,448957.319,0.844,0.002,0.160,-0.512,2343,596,1059,2661,0,1767,0,1039,44,0.000,1,248,1,4.516,0.167,1.625,-1.500,3.938,0.266,-0.199,0.984,-0.059,-0.156,0.246,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,39,39,0,39,448962.321,0.844,0.002,0.160,-0.512,2351,589,1058,2667,0,1777,0,1042,44,0.000,1,248,1,2.867,0.180,-1.125,1.375,-2.250,0.262,-0.094,0.902,-0.090,0.156,0.246,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,40,40,0,40,448967.303,0.844,0.002,0.160,-0.512,2344,583,1055,2661,0,1771,0,1036,44,0.000,1,248,1,2.723,0.369,-1.750,-0.313,2.063,0.273,-0.223,1.012,0.281,-0.238,0.340,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,40,40,0,40,448972.298,0.844,0.001,0.160,-0.512,2339,584,1052,2657,0,1773,0,1039,44,0.000,1,248,1,2.362,0.486,2.125,-1.000,0.250,0.262,-0.086,0.914,-0.375,0.309,-0.520,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,54,54,0,54,448977.299,0.844,0.002,0.160,-0.512,2345,573,1053,2667,0,1773,0,1039,44,0.000,1,248,1,4.300,0.572,-4.188,0.875,0.438,0.270,-0.223,0.984,0.457,-0.344,0.395,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,54,54,0,54,448982.299,0.844,0.001,0.160,-0.512,2348,579,1051,2669,0,1772,0,1035,44,0.000,1,248,1,4.076,0.578,3.875,-1.063,0.688,0.266,-0.082,0.934,-0.473,0.332,-0.328,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
pre_stim,61,61,0,61,448987.303,0.844,0.002,0.160,-0.512,2335,575,1047,2667,0,1777,0,1035,44,0.000,1,248,1,5.402,0.607,-5.375,0.438,0.313,0.266,-0.234,0.992,0.500,-0.344,0.395,0.000,0.000,0.373,0.141,2,NULL,NULL,,2,0,2,7,255,1167,150,0,0
