condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,1,1,0,1,598800.457,-0.888,-0.140,-0.195,-0.393,3080,1636,1904,3089,2183,2459,1123,2401,7,0.452,1,249,1,10.463,0.559,-2.313,-9.563,-3.563,0.492,-0.059,0.953,0.469,0.305,0.664,0.082,0.058,0.729,0.819,2,NULL,NULL,1178.000,2,0,2,7,255,1178,250,0,0
pre_stim,1,1,0,1,598805.458,-0.887,-0.141,-0.195,-0.393,3060,1631,1934,3083,2197,2455,1151,2397,7,0.452,1,249,1,15.728,0.325,-12.750,-8.000,-4.563,0.469,-0.098,0.938,0.148,0.289,0.664,0.084,0.060,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,9,9,0,9,598810.458,-0.887,-0.141,-0.196,-0.393,3047,1641,1947,3081,2197,2447,1181,2399,7,0.452,1,249,1,11.919,0.529,-6.250,-9.938,-2.063,0.473,-0.078,0.977,0.238,0.473,0.664,0.086,0.060,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,9,9,0,9,598815.458,-0.887,-0.142,-0.196,-0.394,3047,1639,1979,3075,2211,2461,1206,2411,7,0.452,1,249,1,18.913,0.428,-15.750,-9.625,-4.125,0.465,-0.086,0.918,0.238,0.355,0.457,0.088,0.060,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,35,35,0,35,598820.458,-0.887,-0.142,-0.196,-0.394,3019,1641,1999,3051,2219,2455,1225,2421,7,0.452,1,249,1,14.332,0.629,-8.875,-11.000,-2.375,0.473,-0.090,0.992,0.238,0.582,0.813,0.090,0.062,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,35,35,0,35,598825.457,-0.887,-0.143,-0.196,-0.394,3003,1643,2023,3036,2232,2426,1243,2422,7,0.452,1,249,1,22.414,0.432,-19.125,-11.375,-2.688,0.492,-0.070,0.926,0.246,0.355,0.418,0.090,0.062,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,53,53,0,53,598830.458,-0.886,-0.144,-0.196,-0.394,3000,1653,2068,3034,2249,2457,1268,2431,7,0.452,1,249,1,18.631,0.429,-14.063,-12.000,2.313,0.477,-0.117,0.988,0.098,0.418,0.953,0.092,0.060,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,53,53,0,53,598835.457,-0.886,-0.145,-0.196,-0.394,2979,1659,2091,3016,2269,2453,1293,2439,7,0.452,1,249,1,28.167,0.329,-25.375,-12.063,2.000,0.449,-0.137,0.879,-0.059,0.324,0.418,0.092,0.060,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,55,55,0,55,598840.459,-0.886,-0.145,-0.197,-0.394,2969,1661,2115,3011,2292,2457,1348,2447,7,0.452,1,249,1,18.341,0.363,-12.875,-13.063,0.000,0.426,-0.125,0.895,-0.137,0.336,-0.059,0.092,0.060,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,55,55,0,55,598845.457,-0.886,-0.146,-0.197,-0.394,2939,1670,2151,3003,2302,2445,1397,2455,7,0.452,1,249,1,24.770,0.359,-20.313,-13.563,-4.125,0.426,-0.168,0.945,-0.195,0.301,-0.059,0.092,0.060,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,55,55,0,55,598850.458,-0.885,-0.147,-0.197,-0.394,2931,1675,2184,2985,2312,2443,1427,2473,7,0.452,1,249,1,21.707,0.359,-14.750,-15.313,-4.375,0.469,-0.094,0.875,-0.195,0.301,-0.059,0.094,0.058,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,55,55,0,55,598855.458,-0.885,-0.148,-0.197,-0.394,2916,1679,2215,2967,2359,2453,1449,2487,7,0.452,1,249,1,23.711,0.694,-17.813,-15.625,-0.875,0.445,-0.180,0.988,-0.625,0.301,0.406,0.094,0.058,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,77,77,0,77,598860.458,-0.885,-0.149,-0.198,-0.395,2875,1691,2247,2953,2380,2445,1484,2495,7,0.452,1,249,1,28.046,0.308,-22.625,-16.438,-2.125,0.457,-0.109,0.832,0.234,0.199,-0.094,0.092,0.056,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,77,77,0,77,598865.458,-0.885,-0.150,-0.198,-0.395,2847,1688,2277,2921,2412,2442,1518,2505,7,0.452,1,249,1,22.391,0.425,-13.875,-17.438,-2.188,0.449,-0.164,0.914,-0.402,0.137,0.262,0.092,0.054,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,77,77,0,77,598870.458,-0.884,-0.151,-0.198,-0.395,2826,1695,2315,2919,2427,2440,1579,2531,7,0.452,1,249,1,27.441,0.407,-20.438,-18.250,-1.500,0.445,-0.176,0.898,-0.402,0.059,0.113,0.092,0.052,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,77,77,0,77,598875.457,-0.884,-0.152,-0.199,-0.395,2795,1702,2343,2899,2456,2439,1619,2541,7,0.452,1,249,1,25.081,0.405,-15.375,-19.688,-2.250,0.449,-0.137,0.828,-0.402,0.043,0.113,0.090,0.052,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,84,84,0,84,598880.458,-0.884,-0.153,-0.199,-0.395,2781,1709,2387,2873,2473,2438,1660,2552,7,0.452,1,249,1,23.966,0.478,-12.125,-20.563,-2.125,0.434,-0.188,0.918,-0.477,0.043,0.113,0.090,0.052,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,84,84,0,84,598885.458,-0.883,-0.154,-0.200,-0.395,2746,1711,2406,2844,2494,2429,1695,2555,7,0.452,1,249,1,27.822,0.250,-18.813,-20.313,-2.750,0.453,-0.164,0.852,-0.246,-0.043,-0.270,0.090,0.050,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,91,91,0,91,598890.458,-0.883,-0.155,-0.200,-0.395,2713,1722,2443,2836,2533,2440,1751,2583,7,0.452,1,249,1,24.729,0.263,-13.000,-20.688,-3.813,0.480,-0.125,0.801,-0.246,-0.094,-0.270,0.090,0.050,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
pre_stim,91,91,0,91,598895.457,-0.883,-0.156,-0.201,-0.395,2683,1733,2470,2805,2553,2441,1799,2595,7,0.452,1,249,1,23.585,0.179,-9.813,-21.375,-1.750,0.477,-0.160,0.883,-0.152,-0.094,-0.270,0.090,0.050,0.729,0.819,2,NULL,NULL,,2,0,2,7,255,1178,250,0,0
